Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Keep for detector? Y/X	Call type	AR comment	Annotator	Species	WH comment	WH	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	Split From (KZ)	KZ Comment	Bill Check (KZ)
1698	Spectrogram 1	2	28008.1596	28008.31713	7.874	511.811	2017-ULU01_0+1_20171210_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_053602.wav	108.1596								Y	1	0	X	B	892		
1699	Spectrogram 1	2	28009.7286	28009.89873	55.118	488.189	2017-ULU01_0+1_20171210_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_053602.wav	109.7286								Y	1	0	X	B	892		
1700	Spectrogram 1	2	28010.8691	28011.07704	47.244	456.693	2017-ULU01_0+1_20171210_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_053602.wav	110.8691								Y	1	0	X	B	892		
1702	Spectrogram 1	2	28312.3513	28312.52773	86.614	566.929	2017-ULU01_0+1_20171210_103602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_103602.wav	112.3513								Y	1	0	X	B	893		
1703	Spectrogram 1	2	28313.5548	28313.76274	31.496	559.055	2017-ULU01_0+1_20171210_103602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_103602.wav	113.5548								Y	1	0	X	B	893		
1704	Spectrogram 1	2	28314.9474	28315.08603	62.992	535.433	2017-ULU01_0+1_20171210_103602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171210_103602.wav	114.9474								Y	1	0	X	B	893		
1706	Spectrogram 1	2	28903.4735	28903.61213	133.858	559.055	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	103.4735								Y	1	0	X	B	-	Not prev annotated	
1707	Spectrogram 1	2	28903.8452	28904.27368	78.74	685.039	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	103.8452								Y	1	1	X	BY	-	Not prev annotated	
1708	Spectrogram 1	2	28904.6014	28905.22522	125.984	826.772	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	104.6014								Y	1	2	X	BY		899	
1709	Spectrogram 1	2	28905.6852	28905.89314	118.11	779.528	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	105.6852								Y	1	0	X	B	899		
1710	Spectrogram 1	2	28906.3594	28906.48542	118.11	637.795	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	106.3594								Y	1	0	X	B	899		
1711	Spectrogram 1	2	28907.0274	28907.21644	78.74	826.772	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	107.0274								Y	1	0	X	B	-	Not prev annotated	
1712	Spectrogram 1	2	28907.7394	28907.94734	70.866	661.417	2017-ULU01_0+1_20171211_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_063602.wav	107.7394								Y	1	0	X	B	-	Not prev annotated	
1713	Spectrogram 1	2	29126.3121	29127.03044	244.094	692.913	2017-ULU01_0+1_20171211_073602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_073602.wav	26.3121								X	0	2	X	Y	901		
1714	Spectrogram 1	2	29385.5525	29386.36535	78.74	795.276	2017-ULU01_0+1_20171211_073602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_073602.wav	285.5525								Y	2	1	X	BY	904		
1715	Spectrogram 1	2	29387.0081	29387.71383	70.866	905.512	2017-ULU01_0+1_20171211_073602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_073602.wav	287.0081								Y	1	1	X	BY	904		
1716	Spectrogram 1	2	29648.1723	29648.62599	196.85	1244.094	2017-ULU01_0+1_20171211_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_163602.wav	248.1723								Y	1	1	X	BY	905	FAINT	
1717	Spectrogram 1	2	29649.3632	29649.70977	78.74	1244.094	2017-ULU01_0+1_20171211_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_163602.wav	249.3632								Y	1	1	X	BY	905	FAINT	
1718	Spectrogram 1	2	29650.0941	29650.29574	118.11	1102.362	2017-ULU01_0+1_20171211_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171211_163602.wav	250.0941								Y	1	0	X	B	905	FAINT	
1719	Spectrogram 1	2	29764.8881	29766.21135	102.362	1141.732	2017-ULU01_0+1_20171212_123602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171212_123602.wav	64.8881								Y	4	3	X	BY	910		
1720	Spectrogram 1	2	29766.8541	29767.06204	110.236	661.417	2017-ULU01_0+1_20171212_123602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171212_123602.wav	66.8541								Y	1	0	X	B	910		
1721	Spectrogram 1	2	30131.8203	30132.11016	94.488	645.669	2017-ULU01_0+1_20171213_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_033602.wav	131.8203								Y	1	0	X	B	913		
1722	Spectrogram 1	2	30132.671	30133.2066	110.236	1299.213	2017-ULU01_0+1_20171213_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_033602.wav	132.671								Y	1	2	X	BY	913		
1723	Spectrogram 1	2	30134.2211	30135.00875	23.622	1251.969	2017-ULU01_0+1_20171213_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_033602.wav	134.2211								Y	1	1	X	BY	913		
1724	Spectrogram 1	2	30137.1679	30138.04377	196.85	551.181	2017-ULU01_0+1_20171213_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_033602.wav	137.1679								X	1	0	X	B	913	GROAN	
1725	Spectrogram 1	2	30138.6865	30139.60017	110.236	574.803	2017-ULU01_0+1_20171213_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_033602.wav	138.6865								X	1	0	X	B	913	GROAN	
1728	Spectrogram 1	2	30776.3694	30776.70966	55.118	614.173	2017-ULU01_0+1_20171213_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_183602.wav	176.3694								Y	1	0	X	B	916		
1729	Spectrogram 1	2	30777.8439	30778.10855	47.244	488.189	2017-ULU01_0+1_20171213_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_183602.wav	177.8439								Y	1	0	X	B	916		
1730	Spectrogram 1	2	30776.8546	30777.13815	157.48	1968.504	2017-ULU01_0+1_20171213_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_183602.wav	176.8546								X	0	1	X	Y	916		
1731	Spectrogram 1	2	30777.365	30777.61705	94.488	2047.244	2017-ULU01_0+1_20171213_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171213_183602.wav	177.365								X	0	1	X	Y	916		
1732	Spectrogram 1	2	31030.5985	31031.04589	55.118	1346.457	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	130.5985								Y	1	1	X	BY	918		
1733	Spectrogram 1	2	31032.2053	31032.51406	15.748	2039.37	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	132.2053								Y	1	1	X	BY	918		
1734	Spectrogram 1	2	31033.6672	31034.25321	78.74	2000	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	133.6672								Y	2	1	X	BY	918		
1735	Spectrogram 1	2	31031.4114	31031.64454	62.992	1110.236	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	131.4114								X	0	1	X	Y	918		
1736	Spectrogram 1	2	31035.79	31036.16807	62.992	2125.984	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	135.79								Y	1	0	X	B	918		
1737	Spectrogram 1	2	31036.5146	31037.90086	78.74	2307.087	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	136.5146								Y	5	1	X	B	918		
1738	Spectrogram 1	2	31189.0192	31189.40357	23.622	2551.181	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	289.0192								Y	1	1	X	BY	919		
1739	Spectrogram 1	2	31190.1409	31190.72061	70.866	2401.575	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	290.1409								Y	2	0	X	B	919		
1740	Spectrogram 1	2	31191.231	31191.78551	55.118	2299.213	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	291.231								Y	2	1	X	BY	919		
1741	Spectrogram 1	2	31191.9129	31193.31177	70.866	2188.976	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	291.9129								Y	4	2	X	BY	919		
1742	Spectrogram 1	2	31193.6079	31194.03008	70.866	1803.15	2017-ULU01_0+1_20171214_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171214_093602.wav	293.6079								Y	1	1	X	BY	919		
1744	Spectrogram 1	2	31974.7663	31975.10656	157.48	1220.472	2017-ULU01_0+1_20171216_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171216_163602.wav	174.7663								Y	1	1	X	BY	930		
1745	Spectrogram 1	2	31975.3775	31975.62955	62.992	606.299	2017-ULU01_0+1_20171216_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171216_163602.wav	175.3775								Y	1	0	X	B	930	Groan	
1746	Spectrogram 1	2	31975.9636	31976.39838	62.992	1204.724	2017-ULU01_0+1_20171216_163602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171216_163602.wav	175.9636								Y	1	0	X	B	930	Groan	
1747	Spectrogram 1	2	32108.0171	32108.36367	86.614	716.535	2017-ULU01_0+1_20171217_170602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171217_170602.wav	8.0171								Y	1	1	X	BY	934		
1749	Spectrogram 1	2	32109.0631	32109.31515	110.236	551.181	2017-ULU01_0+1_20171217_170602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171217_170602.wav	9.0631								Y	1	0	X	B	934		
1750	Spectrogram 1	2	32110.4179	32110.65735	196.85	692.913	2017-ULU01_0+1_20171217_170602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171217_170602.wav	10.4179								Y	1	0	X	B	-	Not prev annotated	
1752	Spectrogram 1	2	32779.8877	32780.07043	149.606	1244.094	2017-ULU01_0+1_20171218_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_033602.wav	79.8877								Y	1	0	X	B	938	FAINT	
1753	Spectrogram 1	2	32780.4548	32780.76986	251.969	1236.22	2017-ULU01_0+1_20171218_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_033602.wav	80.4548								Y	1	1	X	BY	938	FAINT	
1754	Spectrogram 1	2	32780.9715	32781.27396	228.346	1354.331	2017-ULU01_0+1_20171218_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_033602.wav	80.9715								Y	1	1	X	BY	938	FAINT	
1756	Spectrogram 1	2	33242.416	33243.02722	228.346	1259.843	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	242.416								Y	1	1	X	BY	939		
1757	Spectrogram 1	2	33243.6448	33244.12369	181.102	1307.087	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	243.6448								Y	1	1	X	BY	939		
1758	Spectrogram 1	2	33244.905	33245.18225	181.102	1370.079	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	244.905								Y	1	1	X	BY	939		
1759	Spectrogram 1	2	33245.5855	33246.17151	204.724	1330.709	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	245.5855								Y	1	1	X	BY	939		
1760	Spectrogram 1	2	33246.6441	33247.11039	157.48	1267.717	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	246.6441								Y	1	1	X	BY	939		
1762	Spectrogram 1	2	33247.2617	33247.49484	118.11	1110.236	2017-ULU01_0+1_20171218_083602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_083602.wav	247.2617								Y	1	0	X	B	939		
1763	Spectrogram 1	2	33308.6807	33308.93905	47.244	755.906	2017-ULU01_0+1_20171218_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_233602.wav	8.6807								Y	1	0	X	B	941	FAINT	
1764	Spectrogram 1	2	33311.9195	33312.21566	157.48	677.165	2017-ULU01_0+1_20171218_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_233602.wav	11.9195								Y	1	0	X	B	941	FAINT	
1765	Spectrogram 1	2	33310.9114	33311.09413	881.89	1125.984	2017-ULU01_0+1_20171218_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171218_233602.wav	10.9114								X	0	1	X	Y	941	FAINT	
1766	Spectrogram 1	2	33878.7653	33879.55295	70.866	2055.118	2017-ULU01_0+1_20171219_143602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171219_143602.wav	278.7653								Y	1	1	X	BY	945	Good	
1768	Spectrogram 1	2	33879.6474	33879.90575	78.74	913.386	2017-ULU01_0+1_20171219_143602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171219_143602.wav	279.6474								Y	1	0	X	B	945	Good	
1769	Spectrogram 1	2	33882.0356	33882.29395	94.488	1023.622	2017-ULU01_0+1_20171219_143602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171219_143602.wav	282.0356								Y	1	0	X	B	945	Good	
1770	Spectrogram 1	2	33882.5145	33882.81696	70.866	1007.874	2017-ULU01_0+1_20171219_143602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171219_143602.wav	282.5145								Y	1	0	X	B	945	Good	
1771	Spectrogram 1	2	33880.3784	33881.18495	55.118	1000	2017-ULU01_0+1_20171219_143602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171219_143602.wav	280.3784								Y	1	1	X	BY	945	Good	
1772	Spectrogram 1	2	34439.7679	34440.08296	62.992	1220.472	2017-ULU01_0+1_20171221_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171221_213602.wav	239.7679								Y	1	0	X	B	951	Good	
1773	Spectrogram 1	2	34440.8895	34441.14785	55.118	1291.339	2017-ULU01_0+1_20171221_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171221_213602.wav	240.8895								Y	1	0	X	B	951	Good	
1774	Spectrogram 1	2	34442.0993	34442.35765	86.614	1259.843	2017-ULU01_0+1_20171221_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171221_213602.wav	242.0993								Y	1	0	X	B	951	Good	
1775	Spectrogram 1	2	34736.285	34736.78279	102.362	1566.929	2017-ULU01_0+1_20171222_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_173602.wav	236.285								Y	2	0	X	B	954	Good	
1776	Spectrogram 1	2	34800.1247	34800.38935	125.984	874.016	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	0.1247								X	1	1	X	BY	955	Too faint	
1777	Spectrogram 1	2	34800.6919	34800.86203	125.984	2204.724	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	0.6919								X	1	0	X	B	955	Too faint	
1778	Spectrogram 1	2	34801.1266	34801.55508	78.74	2181.102	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	1.1266								X	2	0	X	B	955	Too faint	
1779	Spectrogram 1	2	34801.9899	34802.28606	141.732	2267.717	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	1.9899								Y	1	1	X	BY	955	FAINT	
1780	Spectrogram 1	2	34802.5948	34802.78384	94.488	2173.228	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	2.5948								Y	1	0	X	B	955		
1781	Spectrogram 1	2	34802.9036	34803.03593	102.362	2086.614	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	2.9036								Y	1	0	X	B	955		
1782	Spectrogram 1	2	34803.1745	34803.38874	102.362	1921.26	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	3.1745								Y	1	0	X	B	955		
1783	Spectrogram 1	2	34803.5085	34803.80466	110.236	1015.748	2017-ULU01_0+1_20171222_223602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171222_223602.wav	3.5085								Y	1	0	X	B	955		
1784	Spectrogram 1	2	35622.0668	35622.26214	47.244	535.433	2017-ULU01_0+1_20171224_193602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171224_193602.wav	222.0668								Y	1	0	X	B	974		
1785	Spectrogram 1	2	35622.6465	35623.03717	62.992	535.433	2017-ULU01_0+1_20171224_193602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171224_193602.wav	222.6465								X	1	0	X	B	974	"Groan, faint"	
1786	Spectrogram 1	2	35772.3848	35772.70616	94.488	1062.992	2017-ULU01_0+1_20171225_003602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_003602.wav	72.3848								Y	1	0	X	B	975		
1787	Spectrogram 1	2	35773.4182	35773.91599	70.866	1196.85	2017-ULU01_0+1_20171225_003602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_003602.wav	73.4182								Y	1	0	X	B	975		
1788	Spectrogram 1	2	35774.6028	35774.95567	118.11	1173.228	2017-ULU01_0+1_20171225_003602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_003602.wav	74.6028								Y	1	0	X	B	975		
1789	Spectrogram 1	2	36054.3609	36054.54994	125.984	795.276	2017-ULU01_0+1_20171225_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_053602.wav	54.3609								Y	1	0	X	B	976		
1790	Spectrogram 1	2	36054.6507	36054.87124	86.614	1275.591	2017-ULU01_0+1_20171225_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_053602.wav	54.6507								Y	1	0	X	B	976		
1791	Spectrogram 1	2	36055.1485	36055.52657	102.362	1173.228	2017-ULU01_0+1_20171225_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_053602.wav	55.1485								Y	1	1	X	BY	976		
1792	Spectrogram 1	2	36055.6274	36055.78493	110.236	511.811	2017-ULU01_0+1_20171225_053602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_053602.wav	55.6274								Y	1	0	X	B	976		
1794	Spectrogram 1	2	36439.1886	36439.37764	78.74	598.425	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	139.1886								Y	1	0	X	B	982	FAINT	
1795	Spectrogram 1	2	36439.6738	36439.86914	78.74	787.402	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	139.6738								Y	1	0	X	B	982	FAINT	
1796	Spectrogram 1	2	36440.2283	36440.42364	86.614	763.78	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	140.2283								Y	1	0	X	B	982	FAINT	
1797	Spectrogram 1	2	36440.5623	36440.74503	78.74	842.52	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	140.5623								Y	1	0	X	B	982		
1798	Spectrogram 1	2	36440.8962	36441.13565	94.488	897.638	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	140.8962								Y	1	0	X	B	982		
1799	Spectrogram 1	2	36441.394	36441.60824	118.11	881.89	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	141.394								Y	1	0	X	B	982		
1800	Spectrogram 1	2	36441.7343	36441.93594	118.11	929.134	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	141.7343								Y	1	0	X	B	982		
1801	Spectrogram 1	2	36442.6668	36442.91255	86.614	1000	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	142.6668								Y	1	0	X	B	982		
1802	Spectrogram 1	2	36443.5175	36443.80736	86.614	976.378	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	143.5175								Y	1	0	X	B	982		
1803	Spectrogram 1	2	36444.1602	36444.34924	118.11	976.378	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	144.1602								Y	1	0	X	B	982		
1804	Spectrogram 1	2	36445.244	36445.49605	94.488	960.63	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	145.244								Y	1	0	X	B	982		
1805	Spectrogram 1	2	36591.7724	36592.54115	94.488	692.913	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	291.7724								Y	2	0	X	B	985	Bark groan	
1806	Spectrogram 1	2	36592.6483	36592.84994	118.11	661.417	2017-ULU01_0+1_20171225_233602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171225_233602.wav	292.6483								Y	1	0	X	B	985		
1807	Spectrogram 1	2	36897.5673	36897.80044	86.614	850.394	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	297.5673								Y	1	0	X	B	987		
1808	Spectrogram 1	2	36898.2415	36898.60067	78.74	1196.85	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	298.2415								Y	1	0	X	B	987		
1809	Spectrogram 1	2	36912.5831	36912.81624	220.472	1015.748	2017-ULU01_0+1_20171226_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_213602.wav	12.5831								X	1	0	X	B	988	TOO FAINT	
1810	Spectrogram 1	2	36913.0494	36913.20063	937.008	1204.724	2017-ULU01_0+1_20171226_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_213602.wav	13.0494								X	0	1	X	Y	988		
1812	Spectrogram 1	2	36913.4275	36913.61654	165.354	740.157	2017-ULU01_0+1_20171226_213602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_213602.wav	13.4275								X	1	0	X	B	988	TOO FAINT	
1813	Spectrogram 1	2	37235.3886	37235.65955	78.74	1188.976	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	35.3886								Y	1	0	X	B	989		
1814	Spectrogram 1	2	37236.2267	37236.49765	55.118	1811.024	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	36.2267								Y	1	0	X	B	989		
1815	Spectrogram 1	2	37237.2412	37237.51215	94.488	1834.646	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	37.2412								Y	1	0	X	B	989		
1816	Spectrogram 1	2	37365.225	37365.45184	55.118	1566.929	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	165.225								Y	1	0	X	B	990		
1817	Spectrogram 1	2	37365.5589	37365.80465	94.488	1559.055	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	165.5589								Y	1	0	X	B	990		
1818	Spectrogram 1	2	37366.1198	37366.50417	102.362	637.795	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	166.1198								Y	2	0	X	B	990		
1819	Spectrogram 1	2	37531.9237	37532.35848	102.362	1173.228	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	31.9237								Y	1	1	X	BY	991		
1820	Spectrogram 1	2	37532.7428	37533.32881	86.614	1039.37	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	32.7428								Y	2	1	X	BY	991		
1821	Spectrogram 1	2	37533.499	37533.75735	94.488	1141.732	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	33.499								Y	1	0	X	B	991		
