	Unnamed: 0	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
1685	1685	1721	Spectrogram 1	1	160576.2194	160576.4832	691.689	1037.534	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519144842.wav	ST2_Site27_67145740.220519144842.wav	0.2638	65.3444	X	0	1	X	Y		
1686	1686	1722	Spectrogram 1	1	160864.0715	160864.4232	812.332	1206.434	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519145342.wav	ST2_Site27_67145740.220519145342.wav	0.3518	53.2066	X	0	1	X	Y		
1687	1687	1723	Spectrogram 1	1	160865.133	160865.4408	981.233	1302.949	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519145342.wav	ST2_Site27_67145740.220519145342.wav	0.3078	54.2682	X	0	1	X	Y		
1688	1688	1724	Spectrogram 1	1	160865.9182	160866.2637	699.732	1134.048	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519145342.wav	ST2_Site27_67145740.220519145342.wav	0.3455	55.0534	X	0	1	X	Y		
1689	1689	1725	Spectrogram 1	1	161457.4741	161458.0582	659.517	1214.477	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519150342.wav	ST2_Site27_67145740.220519150342.wav	0.5842	46.5079	X	0	2	X	Y		
1690	1690	1726	Spectrogram 1	1	162060.173	162061.1906	0	458.445	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519151342.wav	ST2_Site27_67145740.220519151342.wav	1.0176	49.1866	Y	1	0	X	G		
1691	1691	1727	Spectrogram 1	1	162989.8806	162990.1947	715.818	1335.121	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519152842.wav	ST2_Site27_67145740.220519152842.wav	0.3141	78.7918	X	0	1	X	Y		
1692	1692	1728	Spectrogram 1	1	163165.2699	163165.785	860.59	1391.421	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519152842.wav	ST2_Site27_67145740.220519152842.wav	0.5151	254.1811	X	0	1	X	Y		
1693	1693	1729	Spectrogram 1	1	163691.7882	163694.2694	48.257	1359.249	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519153842.wav	ST2_Site27_67145740.220519153842.wav	2.4812	180.6756	Y	3	5	X	BY		
1694	1694	1730	Spectrogram 1	1	164340.5512	164340.8276	723.861	1077.748	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519154842.wav	ST2_Site27_67145740.220519154842.wav	0.2764	229.3625	X	0	1	X	Y		
1695	1695	1731	Spectrogram 1	1	164341.4306	164341.9205	796.247	1246.649	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519154842.wav	ST2_Site27_67145740.220519154842.wav	0.4899	230.2419	X	0	1	X	Y		
1696	1696	1732	Spectrogram 1	1	164342.9507	164343.3025	804.29	1126.005	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519154842.wav	ST2_Site27_67145740.220519154842.wav	0.3518	231.762	X	0	1	X	Y		
1697	1697	1733	Spectrogram 1	1	164448.8514	164449.4167	603.217	1230.563	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519155342.wav	ST2_Site27_67145740.220519155342.wav	0.5653	37.6654	X	0	2	X	Y		
1698	1698	1734	Spectrogram 1	1	164551.9098	164552.3432	1101.877	1367.292	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519155342.wav	ST2_Site27_67145740.220519155342.wav	0.4334	140.7238	X	0	1	X	Y		
1699	1699	1735	Spectrogram 1	1	164553.656	164553.9638	1158.177	1608.579	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519155342.wav	ST2_Site27_67145740.220519155342.wav	0.3078	142.47	X	0	1	X	Y		
1700	1700	1736	Spectrogram 1	1	164555.5782	164556.5643	852.547	1801.609	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519155342.wav	ST2_Site27_67145740.220519155342.wav	0.9862	144.3921	X	0	1	X	Y		
1701	1701	1737	Spectrogram 1	1	164557.5065	164557.8583	900.804	1367.292	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519155342.wav	ST2_Site27_67145740.220519155342.wav	0.3518	146.3205	X	0	1	X	Y		
1702	1702	1738	Spectrogram 1	1	165804.424	165804.7569	595.174	1021.448	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161342.wav	ST2_Site27_67145740.220519161342.wav	0.3329	193.1227	X	0	1	X	Y		
1703	1703	1739	Spectrogram 1	1	165859.9279	165860.1351	1005.362	1335.121	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161342.wav	ST2_Site27_67145740.220519161342.wav	0.2073	248.6265	X	0	1	X	Y		
1704	1704	1740	Spectrogram 1	1	165861.4668	165861.7181	651.475	1182.306	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161342.wav	ST2_Site27_67145740.220519161342.wav	0.2513	250.1655	X	0	1	X	Y		
1705	1705	1741	Spectrogram 1	1	166007.2987	166007.5688	659.517	1310.992	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161842.wav	ST2_Site27_67145740.220519161842.wav	0.2701	95.957	X	0	1	X	Y		
1706	1706	1742	Spectrogram 1	1	166008.7057	166009.0575	426.273	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161842.wav	ST2_Site27_67145740.220519161842.wav	0.3518	97.3641	X	0	1	X	Y		
1707	1707	1743	Spectrogram 1	1	166122.1037	166122.3298	747.989	1230.563	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519161842.wav	ST2_Site27_67145740.220519161842.wav	0.2261	210.762	X	0	1	X	Y		
1708	1708	1744	Spectrogram 1	1	167721.3492	167721.6947	756.032	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519164842.wav	ST2_Site27_67145740.220519164842.wav	0.3455	9.8851	X	0	1	X	Y		
1709	1709	1745	Spectrogram 1	1	167723.108	167723.441	772.118	1495.979	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519164842.wav	ST2_Site27_67145740.220519164842.wav	0.3329	11.6439	X	0	1	X	Y		
1710	1710	1746	Spectrogram 1	1	167725.6709	167726.0038	756.032	1246.649	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519164842.wav	ST2_Site27_67145740.220519164842.wav	0.3329	14.2067	X	0	1	X	Y		
1711	1711	1747	Spectrogram 1	1	167888.4301	167888.6436	1383.378	1946.381	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519164842.wav	ST2_Site27_67145740.220519164842.wav	0.2136	176.9659	X	0	1	X	Y		
1712	1712	1748	Spectrogram 1	1	167945.6055	167945.8254	627.346	1190.349	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519164842.wav	ST2_Site27_67145740.220519164842.wav	0.2198	234.1414	X	0	1	X	Y		
1713	1713	1749	Spectrogram 1	1	168427.5294	168428.2078	136.729	2758.713	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519165842.wav	ST2_Site27_67145740.220519165842.wav	0.6784	116.0054	Y	1	1	X	BY		
1714	1714	1750	Spectrogram 1	1	168530.8549	168531.282	643.432	1560.322	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519165842.wav	ST2_Site27_67145740.220519165842.wav	0.4271	219.3309	X	0	2	X	Y		
1715	1715	1751	Spectrogram 1	1	168606.5723	168607.7657	32.172	554.96	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519165842.wav	ST2_Site27_67145740.220519165842.wav	1.1935	295.0483	Y	1	0	X	G		
1716	1716	1752	Spectrogram 1	1	168609.6753	168610.1904	56.3	474.531	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519165842.wav	ST2_Site27_67145740.220519165842.wav	0.5151	298.1513	Y	1	0	X	G		
1717	1717	1753	Spectrogram 1	1	168670.6694	168671.1656	1367.292	1922.252	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519170342.wav	ST2_Site27_67145740.220519170342.wav	0.4962	59.0805	X	0	1	X	Y		
1718	1718	1754	Spectrogram 1	1	168901.6892	168901.997	924.933	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519170342.wav	ST2_Site27_67145740.220519170342.wav	0.3078	290.1004	X	0	1	X	Y		
1719	1719	1755	Spectrogram 1	1	169792.0153	169792.3482	587.131	1262.735	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519171842.wav	ST2_Site27_67145740.220519171842.wav	0.3329	280.363	X	0	1	X	Y		
1720	1720	1756	Spectrogram 1	1	170315.9491	170316.6338	828.418	1415.55	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519172843.wav	ST2_Site27_67145740.220519172843.wav	0.6847	204.2825	X	0	1	X	Y		
1721	1721	1757	Spectrogram 1	1	170607.6123	170607.9263	667.56	1150.134	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.3141	195.8566	X	0	1	X	Y		
1722	1722	1758	Spectrogram 1	1	170611.6135	170611.8522	908.847	1294.906	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.2387	199.8578	X	0	1	X	Y		
1723	1723	1759	Spectrogram 1	1	170615.9037	170616.1989	860.59	1254.692	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.2952	204.148	X	0	1	X	Y		
1724	1724	1760	Spectrogram 1	1	170621.3774	170621.6161	747.989	1029.491	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.2387	209.6218	X	0	1	X	Y		
1725	1725	1761	Spectrogram 1	1	170691.959	170692.3924	619.303	1246.649	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.4334	280.2033	X	0	1	X	Y		
1726	1726	1762	Spectrogram 1	1	170710.4342	170710.7294	651.475	1471.85	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.2952	298.6785	X	0	1	X	Y		
1727	1727	1763	Spectrogram 1	1	170711.1502	170711.5962	40.214	1584.45	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519173343.wav	ST2_Site27_67145740.220519173343.wav	0.446	299.3946	Y	1	0	X	B		
1728	1728	1764	Spectrogram 1	1	171360.7255	171361.1024	747.989	1865.952	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519174843.wav	ST2_Site27_67145740.220519174843.wav	0.3769	48.9281	X	0	1	X	Y		
1729	1729	1765	Spectrogram 1	1	172432.8908	172433.2991	48.257	1600.536	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519180343.wav	ST2_Site27_67145740.220519180343.wav	0.4083	221.0285	Y	1	0	X	B		
1730	1730	1766	Spectrogram 1	1	172434.8067	172435.1019	72.386	2010.724	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519180343.wav	ST2_Site27_67145740.220519180343.wav	0.2952	222.9443	Y	1	0	X	B		
1731	1731	1767	Spectrogram 1	1	172438.2498	172438.4571	619.303	1777.48	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519180343.wav	ST2_Site27_67145740.220519180343.wav	0.2073	226.3874	X	0	1	X	Y		
1732	1732	1768	Spectrogram 1	1	172439.0224	172439.3365	80.429	1865.952	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519180343.wav	ST2_Site27_67145740.220519180343.wav	0.3141	227.1601	Y	1	0	X	B		
1733	1733	1769	Spectrogram 1	1	172647.2549	172647.5062	756.032	1479.893	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519180843.wav	ST2_Site27_67145740.220519180843.wav	0.2513	135.3308	X	0	1	X	Y		
1734	1734	1770	Spectrogram 1	1	172832.1462	172832.5608	538.874	1343.164	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.4146	20.1855	X	0	1	X	Y		
1735	1735	1771	Spectrogram 1	1	172836.3547	172836.6814	611.26	1214.477	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.3266	24.3941	X	0	1	X	Y		
1736	1736	1772	Spectrogram 1	1	172842.0529	172842.2476	780.161	1085.791	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.1947	30.0922	X	0	1	X	Y		
1737	1737	1773	Spectrogram 1	1	172850.8316	172851.0891	683.646	1117.962	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.2575	38.8709	X	0	1	X	Y		
1738	1738	1774	Spectrogram 1	1	173012.1562	173012.4452	868.633	1198.391	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.2889	200.1956	X	0	1	X	Y		
1739	1739	1775	Spectrogram 1	1	173015.9791	173016.5382	64.343	1278.82	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.559	204.0184	Y	2	1	X	BY		
1740	1740	1776	Spectrogram 1	1	173018.1347	173018.5242	40.214	1415.55	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181343.wav	ST2_Site27_67145740.220519181343.wav	0.3894	206.174	Y	1	0	X	B		
1741	1741	1777	Spectrogram 1	1	173391.3814	173391.6326	1109.92	1431.635	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519181843.wav	ST2_Site27_67145740.220519181843.wav	0.2513	279.4362	X	0	1	X	Y		
1742	1742	1778	Spectrogram 1	1	174091.9286	174092.2866	876.676	1262.735	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.358	79.8939	X	0	1	X	Y		
1743	1743	1779	Spectrogram 1	1	174093.1598	174094.4098	764.075	1439.678	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	1.25	81.1251	X	0	3	X	Y		
1744	1744	1780	Spectrogram 1	1	174095.0316	174095.3708	667.56	1439.678	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.3392	82.9969	X	0	1	X	Y		
1745	1745	1781	Spectrogram 1	1	174097.2113	174097.3935	136.729	619.303	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.1822	85.1767	Y	1	0	X	B		
1746	1746	1783	Spectrogram 1	1	174105.632	174105.877	64.343	1222.52	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.245	93.5974	Y	1	0	X	B		
1747	1747	1784	Spectrogram 1	1	174172.8076	174173.2599	981.233	2050.938	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.4523	160.7729	X	0	1	X	Y		
1748	1748	1785	Spectrogram 1	1	174176.1682	174176.4508	1005.362	1801.609	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.2827	164.1335	X	0	1	X	Y		
1749	1749	1786	Spectrogram 1	1	174177.7762	174178.084	981.233	1745.308	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.3078	165.7415	X	0	1	X	Y		
1750	1750	1787	Spectrogram 1	1	174184.1691	174184.4832	1005.362	1777.48	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.3141	172.1345	X	0	1	X	Y		
1751	1751	1788	Spectrogram 1	1	174185.8651	174186.154	941.019	1520.107	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.2889	173.8304	X	0	1	X	Y		
1752	1752	1789	Spectrogram 1	1	174191.0872	174191.3511	836.461	1463.807	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.2638	179.0526	X	0	1	X	Y		
1753	1753	1790	Spectrogram 1	1	174194.4666	174194.7116	957.105	1495.979	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183343.wav	ST2_Site27_67145740.220519183343.wav	0.245	182.432	X	0	1	X	Y		
1754	1754	1791	Spectrogram 1	1	174427.2238	174427.7326	691.689	1053.619	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183843.wav	ST2_Site27_67145740.220519183843.wav	0.5088	115.1141	X	0	1	Y	Y		
1755	1755	1792	Spectrogram 1	1	174429.7678	174430.0693	715.818	1126.005	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183843.wav	ST2_Site27_67145740.220519183843.wav	0.3015	117.6581	X	0	1	Y	Y		
1756	1756	1793	Spectrogram 1	1	174432.8522	174433.1223	788.204	1198.391	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519183843.wav	ST2_Site27_67145740.220519183843.wav	0.2701	120.7426	X	0	1	Y	Y		
1757	1757	1794	Spectrogram 1	1	174879.3806	174879.657	1109.92	2541.555	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519184343.wav	ST2_Site27_67145740.220519184343.wav	0.2764	267.3164	X	0	1	X	Y		
1758	1758	1796	Spectrogram 1	1	175403.9791	175405.6625	8.043	780.161	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519185343.wav	ST2_Site27_67145740.220519185343.wav	1.6834	191.8598	Y	1	0	Y	G		
1759	1759	1797	Spectrogram 1	1	176073.8642	176074.172	747.989	1351.206	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.3078	261.6874	X	0	1	X	Y		
1760	1760	1798	Spectrogram 1	1	176075.9622	176076.9861	780.161	1552.279	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	1.0239	263.7854	X	0	2	X	Y		
1761	1761	1799	Spectrogram 1	1	176081.1454	176081.6291	989.276	1423.592	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.4837	268.9686	X	0	1	X	Y		
1762	1762	1800	Spectrogram 1	1	176084.7698	176085.2158	868.633	1793.566	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.446	272.593	X	0	1	X	Y		
1763	1763	1801	Spectrogram 1	1	176087.7123	176088.0327	812.332	1319.035	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.3204	275.5355	X	0	1	X	Y		
1764	1764	1802	Spectrogram 1	1	176090.8342	176091.5	747.989	1367.292	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.6658	278.6574	X	0	1	X	Y		
1765	1765	1803	Spectrogram 1	1	176093.3712	176093.6413	1037.534	1335.121	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.2701	281.1944	X	0	1	X	Y		
1766	1766	1804	Spectrogram 1	1	176094.3763	176094.8348	804.29	1471.85	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.4585	282.1994	X	0	1	X	Y		
1767	1767	1805	Spectrogram 1	1	176098.9224	176099.1925	16.086	1359.249	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.2701	286.7456	Y	1	0	X	B		
1768	1768	1806	Spectrogram 1	1	176099.5506	176100.3671	707.775	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.8166	287.3737	X	0	2	X	Y		
1769	1769	1807	Spectrogram 1	1	176101.0267	176101.3219	844.504	1327.078	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519190343.wav	ST2_Site27_67145740.220519190343.wav	0.2952	288.8499	X	0	1	X	Y		
1770	1770	1808	Spectrogram 1	1	176557.1411	176557.6436	989.276	1512.064	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519191343.wav	ST2_Site27_67145740.220519191343.wav	0.5025	144.9217	X	0	1	X	Y		
1771	1771	1809	Spectrogram 1	1	176883.8677	176884.3199	707.775	1817.694	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519191843.wav	ST2_Site27_67145740.220519191843.wav	0.4523	171.6012	X	0	1	X	Y		
1772	1772	1810	Spectrogram 1	1	176886.9707	176887.4041	563.003	1721.18	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519191843.wav	ST2_Site27_67145740.220519191843.wav	0.4334	174.7042	X	0	1	X	Y		
1773	1773	1811	Spectrogram 1	1	176888.1076	176888.6039	643.432	2002.681	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519191843.wav	ST2_Site27_67145740.220519191843.wav	0.4962	175.8411	X	0	1	X	Y		
1774	1774	1812	Spectrogram 1	1	176888.9054	176889.3765	619.303	2018.767	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519191843.wav	ST2_Site27_67145740.220519191843.wav	0.4711	176.6389	X	0	2	X	Y		
1775	1775	1813	Spectrogram 1	1	177174.7105	177174.9304	739.946	1463.807	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519192343.wav	ST2_Site27_67145740.220519192343.wav	0.2198	162.4072	X	0	1	X	Y		
1776	1776	1814	Spectrogram 1	1	177203.2226	177203.656	635.389	1391.421	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519192343.wav	ST2_Site27_67145740.220519192343.wav	0.4334	190.9192	X	0	1	X	Y		
1777	1777	1815	Spectrogram 1	1	177815.5862	177816.1955	764.075	1182.306	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519193343.wav	ST2_Site27_67145740.220519193343.wav	0.6093	203.258	X	0	1	X	Y		
1778	1778	1816	Spectrogram 1	1	178199.3152	178200.113	40.214	554.96	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519193843.wav	ST2_Site27_67145740.220519193843.wav	0.7977	286.9384	Y	1	0	X	G		
1779	1779	1817	Spectrogram 1	1	178204.3089	178204.7612	88.472	466.488	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519193843.wav	ST2_Site27_67145740.220519193843.wav	0.4523	291.9321	Y	1	0	X	G		
1780	1780	1818	Spectrogram 1	1	178309.8588	178310.11	989.276	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2513	97.4394	X	0	1	X	Y		
1781	1781	1819	Spectrogram 1	1	178310.6753	178310.9454	1005.362	1520.107	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2701	98.256	X	0	1	X	Y		
1782	1782	1820	Spectrogram 1	1	178317.4027	178317.7042	1005.362	1471.85	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3015	104.9834	X	0	1	X	Y		
1783	1783	1821	Spectrogram 1	1	178321.3846	178321.749	1005.362	1552.279	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3643	108.9653	X	0	1	X	Y		
1784	1784	1822	Spectrogram 1	1	178322.7477	178323.1937	1037.534	1367.292	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.446	110.3284	X	0	1	X	Y		
1785	1785	1823	Spectrogram 1	1	178334.2668	178334.5181	1061.662	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2513	121.8475	X	0	1	X	Y		
1786	1786	1824	Spectrogram 1	1	178334.9075	178335.3032	1029.491	1495.979	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3957	122.4882	X	0	1	X	Y		
1787	1787	1825	Spectrogram 1	1	178338.1781	178338.5111	1029.491	1504.021	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3329	125.7588	X	0	1	X	Y		
1788	1788	1826	Spectrogram 1	1	178339.0261	178339.4281	1005.362	1471.85	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.402	126.6068	X	0	1	X	Y		
1789	1789	1827	Spectrogram 1	1	178339.9055	178340.3892	900.804	1286.863	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.4837	127.4862	X	0	1	X	Y		
1790	1790	1828	Spectrogram 1	1	178344.7445	178345.0586	1029.491	1431.635	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3141	132.3252	X	0	1	X	Y		
1791	1791	1829	Spectrogram 1	1	178354.3952	178354.9668	949.062	1536.193	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.5716	141.9758	X	0	1	X	Y		
1792	1792	1830	Spectrogram 1	1	178355.3499	178355.7205	957.105	1544.236	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3706	142.9306	X	0	1	X	Y		
1793	1793	1831	Spectrogram 1	1	178356.3612	178356.5685	1085.791	1528.15	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2073	143.9419	X	0	1	X	Y		
1794	1794	1832	Spectrogram 1	1	178357.1778	178357.4354	957.105	1487.936	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2575	144.7585	X	0	1	X	Y		
1795	1795	1833	Spectrogram 1	1	178370.5415	178370.7927	932.976	1359.249	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.2513	158.1221	X	0	1	X	Y		
1796	1796	1834	Spectrogram 1	1	178373.5866	178373.9509	957.105	1367.292	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220519194343.wav	ST2_Site27_67145740.220519194343.wav	0.3643	161.1672	X	0	1	X	Y		
