Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Hour	Species	Sound type	Comments	Quantity	WH
1940	Spectrogram 1	1	122736.350133840	122736.350133840	683.274	683.274	20	BS				
1941	Spectrogram 1	1	122760.324559225	122760.324559225	565.836	565.836	20	BS				
1942	Spectrogram 1	1	122762.523713663	122762.523713663	320.285	320.285	20	BS				
1943	Spectrogram 1	1	122815.511124279	122815.511124279	1932.384	1932.384	20	BS				
1944	Spectrogram 1	1	122881.462254453	122881.462254453	992.883	992.883	20	BS				
1945	Spectrogram 1	1	122954.945340632	122954.945340632	405.694	405.694	20	BS				
1946	Spectrogram 1	1	122989.158869594	122989.158869594	1430.605	1430.605	20	BS				
1947	Spectrogram 1	1	123040.595201598	123040.595201598	939.502	939.502	20	BS				
1948	Spectrogram 1	1	123066.754750280	123066.754750280	928.826	928.826	20	BS				
1949	Spectrogram 1	1	123093.495012127	123093.495012127	1334.520	1334.520	20	BS				
1950	Spectrogram 1	1	123125.553164928	123125.553164928	1665.480	1665.480	20	BS				
1951	Spectrogram 1	1	123149.634439116	123149.634439116	1996.441	1996.441	20	BS				
1952	Spectrogram 1	1	123165.522504571	123165.522504571	725.979	725.979	20	BS				
1953	Spectrogram 1	1	123182.821509075	123182.821509075	469.751	469.751	20	BS				
1954	Spectrogram 1	1	123197.787354211	123197.787354211	2594.306	2594.306	20	BS				
1955	Spectrogram 1	1	123203.417057504	123203.417057504	715.302	715.302	20	BS				
1956	Spectrogram 1	1	123243.043076021	123243.043076021	1953.737	1953.737	20	BS				
1957	Spectrogram 1	1	123254.978621118	123254.978621118	245.552	245.552	20	BS				
1958	Spectrogram 1	1	123329.378694221	123329.378694221	320.285	320.285	20	BS				
1959	Spectrogram 1	1	123352.403741132	123352.403741132	1676.157	1676.157	20	BS				
1960	Spectrogram 1	1	123396.568228873	123396.568228873	1355.872	1355.872	20	BS				
1961	Spectrogram 1	1	123425.150290177	123425.150290177	971.530	971.530	20	BS				
1962	Spectrogram 1	1	123437.379226747	123437.379226747	277.580	277.580	20	BS				
1963	Spectrogram 1	1	123448.119287766	123448.119287766	693.950	693.950	20	BS				
1964	Spectrogram 1	1	123457.711161846	123457.711161846	2637.011	2637.011	20	BS				
1965	Spectrogram 1	1	123466.527933696	123466.527933696	907.473	907.473	20	BS				
1966	Spectrogram 1	1	123477.454541374	123477.454541374	1206.406	1206.406	20	BS				
1967	Spectrogram 1	1	123489.712384298	123489.712384298	437.722	437.722	20	BS				
1968	Spectrogram 1	1	123505.231735185	123505.231735185	1377.224	1377.224	20	BS				
1969	Spectrogram 1	1	123515.695038709	123515.695038709	2156.584	2156.584	20	BS				
1970	Spectrogram 1	1	123530.545258432	123530.545258432	437.722	437.722	20	BS				
1971	Spectrogram 1	1	123597.014003123	123597.014003123	1868.327	1868.327	20	BS				
1972	Spectrogram 1	1	123681.985992170	123681.985992170	1120.996	1120.996	20	BS				
1973	Spectrogram 1	1	123734.630059664	123734.630059664	629.893	629.893	20	BS				
1974	Spectrogram 1	1	123753.473114592	123753.473114592	1227.758	1227.758	20	BS				
1975	Spectrogram 1	1	123817.163771989	123817.163771989	1419.929	1419.929	20	BS				
1976	Spectrogram 1	1	123843.700811219	123843.700811219	1430.605	1430.605	20	BS				
1977	Spectrogram 1	1	123867.591169235	123867.591169235	715.302	715.302	20	BS				
1978	Spectrogram 1	1	123902.070923605	123902.070923605	576.512	576.512	20	BS				
1979	Spectrogram 1	1	123940.434927448	123940.434927448	309.609	309.609	20	BS				
1980	Spectrogram 1	1	123950.430520351	123950.430520351	619.217	629.893	20	BS				
1981	Spectrogram 1	1	123992.517608152	123992.517608152	1814.947	1814.947	20	BS				
1982	Spectrogram 1	1	124058.678055326	124058.678055326	651.246	651.246	20	BS				
1983	Spectrogram 1	1	124108.972324680	124108.972324680	384.342	384.342	20	BS				
1984	Spectrogram 1	1	124156.344902193	124156.344902193	437.722	437.722	20	BS				
1985	Spectrogram 1	1	124204.820090688	124204.820090688	1548.043	1548.043	20	BS				
1986	Spectrogram 1	1	124227.630562324	124227.630562324	758.007	758.007	20	BS				
1987	Spectrogram 1	1	124254.629171369	124254.629171369	747.331	747.331	20	BS				
1988	Spectrogram 1	1	124267.861788868	124267.861788868	1206.406	1206.406	20	BS				
1989	Spectrogram 1	1	124276.121568041	124276.121568041	1964.413	1964.413	20	BS				
1990	Spectrogram 1	1	124305.601335744	124305.601335744	1483.986	1483.986	20	BS				
1991	Spectrogram 1	1	124312.409881227	124312.409881227	597.865	597.865	20	BS				
1992	Spectrogram 1	1	124394.319149408	124394.319149408	405.694	405.694	20	BS				
1993	Spectrogram 1	1	124417.007000182	124417.007000182	854.093	854.093	20	BS				
1994	Spectrogram 1	1	124441.088268422	124441.088268422	234.875	234.875	20	BS				
1995	Spectrogram 1	1	124454.856885903	124454.856885903	1120.996	1120.996	20	BS				
1996	Spectrogram 1	1	124466.407074545	124466.407074545	939.502	939.502	20	BS				
1997	Spectrogram 1	1	124475.177429654	124475.177429654	2615.658	2615.658	20	BS				
1998	Spectrogram 1	1	124489.538094481	124489.538094481	533.808	533.808	20	BS				
1999	Spectrogram 1	1	124498.519519232	124498.519519232	1270.463	1270.463	20	BS				
2000	Spectrogram 1	1	124518.193736281	124518.193736281	2241.993	2241.993	20	BS				
2001	Spectrogram 1	1	124532.298639195	124532.298639195	224.199	224.199	20	BS				
2002	Spectrogram 1	1	124575.956915944	124575.956915944	2188.612	2188.612	20	BS				
2003	Spectrogram 1	1	124654.855139380	124654.855139380	1366.548	1366.548	20	BS				
2004	Spectrogram 1	1	124706.188118346	124706.188118346	1281.139	1281.139	21	BS				
2005	Spectrogram 1	1	124725.821161285	124725.821161285	373.665	373.665	21	BS				
2006	Spectrogram 1	1	124754.977747999	124754.977747999	1153.025	1153.025	21	BS				
2007	Spectrogram 1	1	124774.805212744	124774.805212744	864.769	864.769	21	BS				
2008	Spectrogram 1	1	124797.290757329	124797.290757329	1430.605	1430.605	21	BS				
2009	Spectrogram 1	1	124825.970903634	124825.970903634	1259.786	1259.786	21	BS				
2010	Spectrogram 1	1	124861.319474742	124861.319474742	2039.146	2039.146	21	BS				
2011	Spectrogram 1	1	124866.512152969	124866.512152969	480.427	480.427	21	BS				
2012	Spectrogram 1	1	124931.658438171	124931.658438171	1953.737	1953.737	21	BS				
2013	Spectrogram 1	1	125036.048862947	125036.048862947	597.865	597.865	21	BS				
2014	Spectrogram 1	1	125060.593435340	125060.593435340	822.064	822.064	21	BS				
2015	Spectrogram 1	1	125085.638989601	125085.638989601	512.456	523.132	21	BS				
2016	Spectrogram 1	1	125124.880537310	125124.880537310	555.160	555.160	21	BS				
2017	Spectrogram 1	1	125183.274309203	125183.274309203	1441.281	1441.281	21	BS				
2018	Spectrogram 1	1	125207.991420212	125207.991420212	918.149	918.149	21	BS				
2019	Spectrogram 1	1	125261.848485285	125261.848485285	704.626	704.626	21	BS				
2020	Spectrogram 1	1	125282.099842130	125282.099842130	725.979	725.979	21	BS				
2021	Spectrogram 1	1	125307.075314600	125307.075314600	950.178	950.178	21	BS				
2022	Spectrogram 1	1	125361.970223445	125361.970223445	960.854	960.854	21	RS	YELP			
2023	Spectrogram 1	1	125363.261167568	125363.261167568	811.388	811.388	21	RS	YELP			
2024	Spectrogram 1	1	125363.713961403	125363.713961403	480.427	480.427	21	RS	BARK			
2025	Spectrogram 1	1	125364.366438151	125364.366438151	480.427	480.427	21	RS	BARK			
2026	Spectrogram 1	1	125364.751794606	125364.751794606	1024.911	1024.911	21	RS	YELP			
2027	Spectrogram 1	1	125365.426168402	125365.426168402	245.552	245.552	21	RS	GROWL			Growl
2028	Spectrogram 1	1	125366.023470906	125366.023470906	843.416	843.416	21	RS	YELP			
2029	Spectrogram 1	1	125366.784549905	125366.784549905	298.932	298.932	21	RS	BARK			
2030	Spectrogram 1	1	125367.401120232	125367.401120232	832.740	832.740	21	RS	YELP			
2031	Spectrogram 1	1	125367.680503662	125367.680503662	405.694	405.694	21	RS	YELP			
2032	Spectrogram 1	1	125368.181467053	125368.200734876	832.740	832.740	21	RS	YELP			
2033	Spectrogram 1	1	125390.527758127	125390.527758127	1249.110	1249.110	21	BS				
2034	Spectrogram 1	1	125412.101586765	125412.101586765	448.399	448.399	21	BS				
2035	Spectrogram 1	1	125434.928696999	125434.928696999	2658.363	2658.363	21	BS				
2036	Spectrogram 1	1	125453.011550667	125453.011550667	1366.548	1366.548	21	BS				
2037	Spectrogram 1	1	125481.690844240	125481.690844240	960.854	960.854	21	BS				
2038	Spectrogram 1	1	125499.153623103	125499.153623103	2188.612	2188.612	21	BS				
2039	Spectrogram 1	1	125558.239264916	125558.239264916	256.228	256.228	21	BS				
2040	Spectrogram 1	1	125573.424943777	125573.424943777	886.121	886.121	21	BS				
2041	Spectrogram 1	1	125616.767028806	125616.767028806	2231.317	2231.317	21	BS				
2042	Spectrogram 1	1	125707.634960812	125707.634960812	1441.281	1441.281	21	BS				
2043	Spectrogram 1	1	125752.924845465	125752.924845465	459.075	459.075	21	BS				
2044	Spectrogram 1	1	125824.442640515	125824.442640515	2241.993	2241.993	21	BS				
2045	Spectrogram 1	1	125863.628129664	125863.628129664	1238.434	1238.434	21	BS				
2046	Spectrogram 1	1	125947.636714115	125947.636714115	341.637	341.637	21	BS				
2047	Spectrogram 1	1	125991.484141288	125991.484141288	437.722	437.722	21	BS				
2048	Spectrogram 1	1	126031.065501830	126031.065501830	405.694	405.694	21	BS				
2049	Spectrogram 1	1	126107.296903165	126107.296903165	1302.491	1302.491	21	BS				
2050	Spectrogram 1	1	126130.791386148	126130.791386148	469.751	469.751	21	BS				
2051	Spectrogram 1	1	126150.876331325	126150.876331325	2081.851	2081.851	21	BS				
2052	Spectrogram 1	1	126180.841305374	126180.841305374	1174.377	1174.377	21	BS				
2053	Spectrogram 1	1	126195.598697565	126195.598697565	213.523	213.523	21	BS				
2054	Spectrogram 1	1	126200.906982729	126200.906982729	427.046	427.046	21	BS				
2055	Spectrogram 1	1	126203.856715084	126203.856715084	480.427	480.427	21	BS				
2056	Spectrogram 1	1	126263.332092103	126263.332092103	2092.527	2092.527	21	BS				
2057	Spectrogram 1	1	126334.590636982	126334.590636982	1174.377	1174.377	21	BS				
2058	Spectrogram 1	1	126374.627436175	126374.627436175	608.541	608.541	21	BS				
2059	Spectrogram 1	1	126492.711156669	126492.711156669	587.189	587.189	21	BS				
2060	Spectrogram 1	1	126546.728482034	126546.728482034	832.740	832.740	21	BS				
2061	Spectrogram 1	1	126563.320727142	126563.320727142	1644.128	1644.128	21	BS				
2062	Spectrogram 1	1	126584.091417026	126584.091417026	982.206	982.206	21	BS				
2063	Spectrogram 1	1	126597.308290812	126597.308290812	2241.993	2241.993	21	BS				
2064	Spectrogram 1	1	126612.102466462	126612.102466462	854.093	854.093	21	BS				
2065	Spectrogram 1	1	126657.010497004	126657.010497004	1238.434	1238.434	21	BS				
2066	Spectrogram 1	1	126682.653360124	126682.653360124	362.989	362.989	21	BS				
2067	Spectrogram 1	1	126708.698200395	126708.698200395	341.637	341.637	21	BS				
2068	Spectrogram 1	1	126717.585047108	126717.585047108	939.502	939.502	21	BS				
2069	Spectrogram 1	1	126726.437733287	126726.437733287	1334.520	1334.520	21	BS				
2070	Spectrogram 1	1	126745.469962140	126745.469962140	811.388	811.388	21	BS				
2071	Spectrogram 1	1	126778.615871848	126778.615871848	352.313	352.313	21	BS				
2072	Spectrogram 1	1	126820.433172946	126820.433172946	1185.053	1185.053	21	BS				
2073	Spectrogram 1	1	126853.404794511	126853.404794511	683.274	683.274	21	BS				
2074	Spectrogram 1	1	126854.975122064	126854.975122064	1366.548	1366.548	21	BS				
2075	Spectrogram 1	1	126926.691712647	126926.691712647	629.893	629.893	21	BS				
2076	Spectrogram 1	1	126995.356107878	126995.356107878	309.609	309.609	21	BS				
2077	Spectrogram 1	1	127047.824138857	127047.824138857	1868.327	1868.327	21	BS				
2078	Spectrogram 1	1	127103.686807023	127103.686807023	1142.349	1142.349	21	BS				
2079	Spectrogram 1	1	127152.878431729	127152.878431729	2807.829	2807.829	21	BS				
2080	Spectrogram 1	1	127180.216835129	127180.216835129	736.655	736.655	21	BS				
2081	Spectrogram 1	1	127180.120496016	127180.120496016	1483.986	1483.986	21	BS				
2082	Spectrogram 1	1	127297.960768600	127297.960768600	715.302	715.302	21	BS				
2083	Spectrogram 1	1	127324.124721440	127324.124721440	437.722	437.722	21	BS				
2084	Spectrogram 1	1	127353.092127651	127353.092127651	1366.548	1366.548	21	BS				
2085	Spectrogram 1	1	127389.785076837	127389.785076837	266.904	266.904	21	BS				
2086	Spectrogram 1	1	127392.935365855	127392.935365855	416.370	416.370	21	BS				
2087	Spectrogram 1	1	127440.220339990	127440.220339990	875.445	875.445	21	BS				
2088	Spectrogram 1	1	127442.031515327	127442.031515327	2060.498	2060.498	21	BS				
2089	Spectrogram 1	1	127546.136446873	127546.136446873	501.779	501.779	21	BS				
2090	Spectrogram 1	1	127584.222811268	127584.222811268	1163.701	1163.701	21	BS				
2091	Spectrogram 1	1	127586.149593542	127586.149593542	2583.630	2583.630	21	BS				
2092	Spectrogram 1	1	127698.870721797	127698.870721797	544.484	544.484	21	BS				
2093	Spectrogram 1	1	127713.875109158	127713.875109158	373.665	373.665	21	BS				
2094	Spectrogram 1	1	127765.035541599	127765.035541599	843.416	843.416	21	BS				
2095	Spectrogram 1	1	127788.404780095	127788.404780095	1291.815	1291.815	21	BS				
2096	Spectrogram 1	1	127879.220184178	127879.220184178	2562.278	2562.278	21	BS				
2097	Spectrogram 1	1	127900.564550605	127900.564550605	1654.804	1654.804	21	BS				
2098	Spectrogram 1	1	127948.493257493	127948.493257493	1227.758	1227.758	21	BS				
2099	Spectrogram 1	1	127977.282004089	127977.282004089	341.637	341.637	21	BS				
2100	Spectrogram 1	1	127987.788225300	127987.788225300	971.530	971.530	21	BS				
2101	Spectrogram 1	1	127993.064109046	127993.064109046	1483.986	1483.986	21	BS				
2102	Spectrogram 1	1	128032.140124156	128032.140124156	693.950	693.950	21	BS				
2103	Spectrogram 1	1	128105.534768134	128105.534768134	352.313	352.313	21	BS				
2104	Spectrogram 1	1	128106.257311486	128106.257311486	395.018	395.018	21	BS				
2105	Spectrogram 1	1	128165.425270512	128165.434904423	725.979	725.979	21	BS				
2106	Spectrogram 1	1	128167.400222342	128167.400222342	1686.833	1686.833	21	BS				
2107	Spectrogram 1	1	128201.847613633	128201.847613633	1131.673	1131.673	21	BS				
2108	Spectrogram 1	1	128211.451745250	128211.451745250	288.256	288.256	21	BS				
2109	Spectrogram 1	1	128274.776317304	128274.776317304	1932.384	1932.384	21	BS				
2110	Spectrogram 1	1	128347.224208743	128347.224208743	1911.032	1911.032	22	BS				
2111	Spectrogram 1	1	128416.188126610	128416.188126610	2530.249	2530.249	22	BS				
2112	Spectrogram 1	1	128417.051676290	128417.051676290	1131.673	1131.673	22	RS	YELP			
2113	Spectrogram 1	1	128418.679807311	128418.833949893	971.530	1291.815	22	RS	YELP			
2114	Spectrogram 1	1	128419.074797677	128419.074797677	651.246	651.246	22	RS	BARK			
2115	Spectrogram 1	1	128419.363815018	128419.363815018	1014.235	1014.235	22	RS	YELP			
2116	Spectrogram 1	1	128419.806974941	128419.806974941	715.302	715.302	22	RS	BARK			
2117	Spectrogram 1	1	128435.141504269	128435.141504269	811.388	811.388	22	BS				
2118	Spectrogram 1	1	128489.648455556	128489.648455556	362.989	362.989	22	BS				
2119	Spectrogram 1	1	128507.232968128	128507.232968128	992.883	992.883	22	BS				
2120	Spectrogram 1	1	128556.814334970	128556.814334970	661.922	661.922	22	BS				
2121	Spectrogram 1	1	128563.783148654	128563.783148654	1633.452	1633.452	22	BS				
2122	Spectrogram 1	1	128564.255210311	128564.255210311	2327.402	2327.402	22	BS				
2123	Spectrogram 1	1	128596.957079068	128596.957079068	330.961	330.961	22	BS				
2124	Spectrogram 1	1	128671.326497621	128671.326497621	373.665	373.665	22	BS				
2125	Spectrogram 1	1	128686.872126967	128686.872126967	2466.192	2466.192	22	BS				
2126	Spectrogram 1	1	128708.949548220	128708.949548220	1334.520	1334.520	22	BS				
2127	Spectrogram 1	1	128743.060588023	128743.060588023	1142.349	1142.349	22	BS				
2128	Spectrogram 1	1	128770.099497832	128770.099497832	1633.452	1633.452	22	BS				
2129	Spectrogram 1	1	128772.777725193	128772.777725193	2167.260	2167.260	22	BS				
2130	Spectrogram 1	1	128787.131376444	128787.131376444	512.456	512.456	22	BS				
2131	Spectrogram 1	1	128796.959718226	128796.959718226	1462.633	1462.633	22	BS				
2132	Spectrogram 1	1	128821.485028395	128821.485028395	800.712	800.712	22	BS				
2133	Spectrogram 1	1	128836.288845236	128836.288845236	298.932	298.932	22	BS				
2134	Spectrogram 1	1	128885.909615872	128885.909615872	2092.527	2092.527	22	BS				
2135	Spectrogram 1	1	128965.023278463	128965.023278463	1377.224	1377.224	22	BS				
2136	Spectrogram 1	1	128984.385708005	128984.385708005	320.285	320.285	22	BS				
2137	Spectrogram 1	1	129019.316503392	129019.316503392	1217.082	1217.082	22	BS				
2138	Spectrogram 1	1	129030.230838696	129030.230838696	181.495	181.495	22	BS				
2139	Spectrogram 1	1	129050.745831969	129050.745831969	2284.698	2284.698	22	BS				
2140	Spectrogram 1	1	129083.633391013	129083.633391013	843.416	843.416	22	BS				
2141	Spectrogram 1	1	129100.189704470	129100.189704470	992.883	992.883	22	BS				
2142	Spectrogram 1	1	129124.748296455	129124.748296455	2103.203	2103.203	22	BS				
2143	Spectrogram 1	1	129149.224558349	129149.224558349	1441.281	1441.281	22	BS				
2144	Spectrogram 1	1	129170.991942952	129170.991942952	1366.548	1366.548	22	BS				
2145	Spectrogram 1	1	129204.609909698	129204.609909698	832.740	832.740	22	BS				
2146	Spectrogram 1	1	129206.758271933	129206.758271933	747.331	747.331	22	BS				
2147	Spectrogram 1	1	129221.728495821	129221.728495821	1313.167	1313.167	22	BS				
2148	Spectrogram 1	1	129285.519865133	129285.519865133	1217.082	1217.082	22	BS				
2149	Spectrogram 1	1	129295.229979993	129295.229979993	2135.231	2135.231	22	BS				
2150	Spectrogram 1	1	129315.163414474	129315.163414474	266.904	266.904	22	BS				
2151	Spectrogram 1	1	129370.677532514	129370.677532514	501.779	501.779	22	BS				
2152	Spectrogram 1	1	129420.271154233	129420.271154233	437.722	437.722	22	BS				
2153	Spectrogram 1	1	129471.668936734	129471.668936734	1857.651	1857.651	22	BS				
2154	Spectrogram 1	1	129502.729547454	129502.729547454	704.626	704.626	22	BS				
2155	Spectrogram 1	1	129520.815903466	129520.815903466	2007.117	2007.117	22	BS				
2156	Spectrogram 1	1	129530.644226770	129530.644226770	352.313	352.313	22	BS				
2157	Spectrogram 1	1	129594.539840718	129594.539840718	2434.164	2434.164	22	BS				
2158	Spectrogram 1	1	129666.340492091	129666.340492091	683.274	683.274	22	BS				
2159	Spectrogram 1	1	129708.353131422	129708.353131422	480.427	480.427	22	BS				
2160	Spectrogram 1	1	129723.718344346	129723.718344346	608.541	608.541	22	BS				
2161	Spectrogram 1	1	129729.835878065	129729.835878065	1836.299	1836.299	22	BS				
2162	Spectrogram 1	1	129743.290067616	129743.290067616	256.228	256.228	22	BS				
2163	Spectrogram 1	1	129760.891225716	129760.891225716	1142.349	1142.349	22	BS				
2164	Spectrogram 1	1	129777.759330144	129777.759330144	362.989	362.989	22	BS				
