Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Inband Power (dB FS)	Begin Hour	Species	Call type	Comments	Quantity	WH
1588	Spectrogram 1	1	99424.378150971	99424.378150971	548.387	548.387	-116.41	27	BS				
1589	Spectrogram 1	1	99472.072134714	99472.072134714	2010.753	2010.753	-133.08	27	BS				
1590	Spectrogram 1	1	99505.248710121	99505.248710121	1516.129	1516.129	-121.13	27	BS				
1591	Spectrogram 1	1	99573.413007220	99573.413007220	1021.505	1021.505	-125.97	27	BS				
1592	Spectrogram 1	1	99594.673295534	99594.673295534	903.226	903.226	-116.94	27	BS				
1593	Spectrogram 1	1	99679.612854517	99679.612854517	344.086	344.086	-118.99	27	BS				
1594	Spectrogram 1	1	99711.668387332	99711.668387332	720.430	720.430	-113.05	27	BS				
1595	Spectrogram 1	1	99736.653493713	99736.653493713	1354.839	1354.839	-110.16	27	BS				
1596	Spectrogram 1	1	99768.152867127	99768.152867127	741.935	741.935	-122.93	27	BS				
1597	Spectrogram 1	1	99785.573606846	99785.573606846	247.312	247.312	-132.34	27	BS				
1598	Spectrogram 1	1	99797.331388247	99797.331388247	1967.742	1967.742	-115.43	27	BS				
1599	Spectrogram 1	1	99890.568379462	99890.568379462	1903.226	1903.226	-118.91	27	BS				
1600	Spectrogram 1	1	99890.623550416	99890.623550416	741.935	741.935	-122.69	27	RS	YELP			
1601	Spectrogram 1	1	99924.347499425	99924.347499425	666.667	666.667	-117.34	27	RS	YELP			
1602	Spectrogram 1	1	99935.154985295	99935.154985295	569.892	569.892	-111.92	27	RS	YELP			
1603	Spectrogram 1	1	100011.402143447	100011.402143447	290.323	290.323	-125.68	27	BS				
1604	Spectrogram 1	1	100084.856321942	100084.856321942	1655.914	1655.914	-122.78	27	BS				
1605	Spectrogram 1	1	100105.708511931	100105.708511931	967.742	967.742	-132.92	27	BS				
1606	Spectrogram 1	1	100218.498830207	100218.498830207	505.376	505.376	-123.48	27	BS				
1607	Spectrogram 1	1	100259.308949363	100259.308949363	860.215	860.215	-115.78	27	BS				
1608	Spectrogram 1	1	100282.329617523	100282.329617523	2032.258	2032.258	-122.31	27	BS				
1609	Spectrogram 1	1	100295.166371536	100295.166371536	1397.849	1397.849	-116.03	27	BS				
1610	Spectrogram 1	1	100302.490782010	100302.490782010	376.344	376.344	-125.04	27	BS				
1611	Spectrogram 1	1	100313.279003347	100313.279003347	1709.677	1709.677	-121.31	27	BS				
1612	Spectrogram 1	1	100340.968606308	100340.968606308	806.452	806.452	-105.15	27	BS				
1613	Spectrogram 1	1	100353.408613850	100353.408613850	322.581	322.581	-119.51	27	BS				
1614	Spectrogram 1	1	100362.156205372	100362.156205372	2473.118	2473.118	-113.86	27	BS				
1615	Spectrogram 1	1	100369.183695643	100369.183695643	634.409	634.409	-107.33	27	BS				
1616	Spectrogram 1	1	100377.233275404	100377.233275404	1602.151	1602.151	-121.50	27	BS				
1617	Spectrogram 1	1	100395.712891137	100395.712891137	881.720	881.720	-115.79	27	BS				
1618	Spectrogram 1	1	100475.944105924	100475.944105924	408.602	408.602	-117.41	27	BS				
1619	Spectrogram 1	1	100510.801341603	100510.801341603	2591.398	2591.398	-147.88	27	BS				
1620	Spectrogram 1	1	100658.004865981	100658.004865981	1774.194	1774.194	-122.77	27	BS				
1621	Spectrogram 1	1	100740.758428322	100745.796963968	1258.065	1892.473	-105.80	27	RS	YELP		3	
1622	Spectrogram 1	1	100757.708857871	100757.708857871	1247.312	1247.312	-101.99	27	BS				
1623	Spectrogram 1	1	100766.231367789	100769.198612490	1247.312	1698.925	-105.89	27	RS	YELP		3	
1624	Spectrogram 1	1	100818.083701559	100818.083701559	1731.183	1731.183	-122.42	28	RS	YELP			
1625	Spectrogram 1	1	100822.264819093	100822.264819093	1225.806	1225.806	-115.99	28	RS	YELP			
1626	Spectrogram 1	1	100859.879979359	100859.879979359	806.452	806.452	-110.62	28	BS				
1627	Spectrogram 1	1	100860.147972771	100860.147972771	1397.849	1397.849	-106.56	28	RS	YELP			
1628	Spectrogram 1	1	100887.233271830	100887.233271830	2010.753	2010.753	-133.48	28	BS				
1629	Spectrogram 1	1	100949.724090824	100949.724090824	1559.140	1559.140	-99.58	28	BS				
1630	Spectrogram 1	1	101044.433331924	101044.433331924	1505.376	1505.376	-105.71	28	BS				
1631	Spectrogram 1	1	101103.470814749	101103.470814749	1354.839	1354.839	-111.83	28	RS	YELP			
1632	Spectrogram 1	1	101132.268317518	101132.268317518	1247.312	1247.312	-119.14	28	RS	YELP			
1633	Spectrogram 1	1	101136.578174953	101136.578174953	1408.602	1408.602	-119.38	28	RS	YELP			
1634	Spectrogram 1	1	101143.032895570	101143.032895570	1440.860	1440.860	-119.72	28	RS	YELP			
1635	Spectrogram 1	1	101148.097697146	101148.097697146	1645.161	1645.161	-127.85	28	RS	YELP			
1636	Spectrogram 1	1	101197.814814176	101200.647184118	387.097	1139.785	-102.23	28	RS	YELP		2	
1637	Spectrogram 1	1	101209.796779302	101209.796779302	1053.763	1053.763	-126.14	28	RS	YELP			
1638	Spectrogram 1	1	101215.240812344	101215.240812344	989.247	989.247	-120.28	28	BS				
1639	Spectrogram 1	1	101340.049900922	101340.049900922	333.333	333.333	-99.36	28	BS				
1640	Spectrogram 1	1	101370.702375782	101370.702375782	2860.215	2860.215	-117.45	28	BS				
1641	Spectrogram 1	1	101382.162350929	101382.162350929	1408.602	1408.602	-97.22	28	BS				
1642	Spectrogram 1	1	101427.590625213	101427.590625213	1494.624	1494.624	-109.25	28	BS				
1643	Spectrogram 1	1	101460.427377968	101460.427377968	311.828	311.828	-129.11	28	BS				
1644	Spectrogram 1	1	101507.414583838	101507.414583838	1376.344	1376.344	-118.65	28	BS				
1645	Spectrogram 1	1	101541.864560065	101541.864560065	2010.753	2010.753	-115.07	28	BS				
1646	Spectrogram 1	1	101662.207892520	101662.207892520	784.946	784.946	-115.39	28	BS				
1647	Spectrogram 1	1	101700.712007805	101700.712007805	408.602	408.602	-106.46	28	BS				
1648	Spectrogram 1	1	101736.259386049	101736.259386049	1634.409	1634.409	-99.09	28	BS				
1649	Spectrogram 1	1	101760.980871190	101760.980871190	1365.591	1365.591	-106.50	28	BS				
1650	Spectrogram 1	1	101786.473087718	101786.473087718	2559.140	2559.140	-111.64	28	BS				
1651	Spectrogram 1	1	101798.854403484	101798.854403484	462.366	462.366	-106.23	28	BS				
1652	Spectrogram 1	1	101862.721976918	101862.721976918	1978.495	1978.495	-112.07	28	BS				
1653	Spectrogram 1	1	101979.848453435	101979.848453435	376.344	376.344	-91.78	28	BS				
1654	Spectrogram 1	1	101979.335236147	101979.335236147	1462.366	1462.366	-119.63	28	RS	YELP			
1655	Spectrogram 1	1	102000.853896490	102008.734435989	946.237	1634.409	-105.66	28	RS	YELP		3	
1656	Spectrogram 1	1	102013.882440424	102013.882440424	1559.140	1559.140	-113.58	28	BS				
1657	Spectrogram 1	1	102013.095967985	102013.095967985	1182.796	1182.796	-104.09	28	RS	YELP			
1658	Spectrogram 1	1	102027.228912043	102027.228912043	225.806	225.806	-104.52	28	RS	GROWL	FAINT		RS growl - weak
1659	Spectrogram 1	1	102046.626353120	102046.626353120	1172.043	1172.043	-134.37	28	RS	YELP			
1660	Spectrogram 1	1	102053.630206684	102053.630206684	2494.624	2494.624	-121.52	28	BS				
1661	Spectrogram 1	1	102055.303871459	102055.303871459	1322.581	1322.581	-124.89	28	RS	YELP			
1662	Spectrogram 1	1	102093.046037916	102093.046037916	956.989	956.989	-110.95	28	BS				
1663	Spectrogram 1	1	102119.872094487	102119.872094487	376.344	376.344	-95.25	28	BS				
1664	Spectrogram 1	1	102174.517392096	102174.517392096	1473.118	1473.118	-93.98	28	BS				
1665	Spectrogram 1	1	102317.607264440	102317.607264440	731.183	731.183	-119.82	28	BS				
1666	Spectrogram 1	1	102334.275676715	102334.275676715	333.333	333.333	-120.66	28	BS				
1667	Spectrogram 1	1	102384.762615058	102384.762615058	913.978	913.978	-128.20	28	BS				
1668	Spectrogram 1	1	102448.308782261	102448.308782261	2043.011	2043.011	-118.36	28	BS				
1669	Spectrogram 1	1	102463.251857232	102463.251857232	387.097	387.097	-98.54	28	BS				
1670	Spectrogram 1	1	102484.225738952	102484.225738952	1301.075	1301.075	-114.45	28	BS				
1671	Spectrogram 1	1	102511.977560337	102511.977560337	247.312	247.312	-95.63	28	BS				
1672	Spectrogram 1	1	102524.143437124	102524.143437124	548.387	548.387	-126.84	28	BS				
1673	Spectrogram 1	1	102594.639138640	102594.639138640	333.333	333.333	-92.46	28	BS				
1674	Spectrogram 1	1	102627.495159218	102627.495159218	881.720	881.720	-101.26	28	BS				
1675	Spectrogram 1	1	102692.103667419	102692.103667419	602.151	602.151	-122.15	28	BS				
1676	Spectrogram 1	1	102734.999978242	102734.999978242	1279.570	1279.570	-122.55	28	RS	YELP			
1677	Spectrogram 1	1	102742.938321209	102742.938321209	763.441	763.441	-147.03	28	RS	YELP			
1678	Spectrogram 1	1	102753.851773773	102753.851773773	774.194	774.194	-110.15	28	RS	YELP			
1679	Spectrogram 1	1	102757.666802675	102757.666802675	731.183	731.183	-131.63	28	RS	YELP			
1680	Spectrogram 1	1	102758.339420152	102758.339420152	806.452	806.452	-107.28	28	?				?
1681	Spectrogram 1	1	102762.992599342	102762.992599342	903.226	903.226	-112.70	28	RS	YELP			
1682	Spectrogram 1	1	102773.913954734	102773.913954734	913.978	913.978	-105.78	28	RS	YELP			
1683	Spectrogram 1	1	102780.012220630	102780.012220630	344.086	344.086	-101.58	28	RS	BARK			
1684	Spectrogram 1	1	102834.563825272	102834.563825272	354.839	354.839	-124.39	28	BS				
1685	Spectrogram 1	1	102843.702904187	102845.013116133	580.645	1086.022	-101.60	28	RS	YELP		2	
1686	Spectrogram 1	1	102853.379732612	102853.379732612	1763.441	1763.441	-111.26	28	BS				
1687	Spectrogram 1	1	102858.973527525	102858.973527525	1193.548	1193.548	-122.80	28	RS	YELP			
1688	Spectrogram 1	1	102877.276199100	102877.276199100	1129.032	1129.032	-123.92	28	RS	YELP			
1689	Spectrogram 1	1	102879.935158637	102879.935158637	956.989	956.989	-106.24	28	RS	YELP			
1690	Spectrogram 1	1	102892.768410308	102892.768410308	1505.376	1505.376	-108.00	28	BS				
1691	Spectrogram 1	1	102937.309479099	102937.309479099	1526.882	1526.882	-98.81	28	BS				
1692	Spectrogram 1	1	102985.340649740	102985.340649740	1806.452	1806.452	-113.50	28	BS				
1693	Spectrogram 1	1	102995.106811962	102995.106811962	1000.000	1000.000	-121.84	28	RS	YELP			
1694	Spectrogram 1	1	102995.887158783	102995.887158783	1043.011	1043.011	-118.08	28	RS	YELP			
1695	Spectrogram 1	1	103055.015727521	103055.015727521	397.849	397.849	-121.88	28	BS				
1696	Spectrogram 1	1	103083.485699070	103083.485699070	2408.602	2408.602	-114.59	28	BS				
1697	Spectrogram 1	1	103233.608310896	103233.608310896	1860.215	1860.215	-116.44	28	BS				
1698	Spectrogram 1	1	103260.671728095	103260.671728095	935.484	935.484	-114.55	28	BS				
1699	Spectrogram 1	1	103283.637200244	103283.637200244	462.366	462.366	-102.59	28	BS				
1700	Spectrogram 1	1	103305.583267559	103305.583267559	1698.925	1698.925	-105.55	28	BS				
1701	Spectrogram 1	1	103371.966158400	103371.966158400	1505.376	1505.376	-135.19	28	BS				
1702	Spectrogram 1	1	103381.555414453	103381.555414453	419.355	419.355	-111.01	28	BS				
1703	Spectrogram 1	1	103528.131864538	103528.131864538	440.860	440.860	-103.77	28	BS				
1704	Spectrogram 1	1	103570.112954657	103570.112954657	1967.742	1967.742	-111.62	28	BS				
1705	Spectrogram 1	1	103621.619349976	103621.619349976	784.946	784.946	-125.46	28	BS				
1706	Spectrogram 1	1	103657.537179786	103657.537179786	247.312	247.312	-104.01	28	BS				
1707	Spectrogram 1	1	103717.317373345	103717.317373345	2010.753	2010.753	-113.20	28	BS				
1708	Spectrogram 1	1	103847.895385007	103847.895385007	311.828	311.828	-123.84	28	BS				
1710	Spectrogram 1	1	103864.554172610	103864.554172610	473.118	473.118	-126.36	28	BS				
1711	Spectrogram 1	1	103907.652802397	103907.652802397	2268.817	2268.817	-112.71	28	BS				
1712	Spectrogram 1	1	103968.459414662	103968.459414662	881.720	881.720	-113.03	28	RS	YELP			
1713	Spectrogram 1	1	103981.708662149	103981.708662149	677.419	677.419	-120.93	28	BS				
1714	Spectrogram 1	1	104010.769816938	104010.769816938	408.602	408.602	-94.36	28	BS				
1715	Spectrogram 1	1	104017.222785089	104017.222785089	1075.269	1075.269	-116.57	28	RS	YELP			
1716	Spectrogram 1	1	104019.400049058	104019.804673335	741.935	1021.505	-97.13	28	RS	YELP			
1717	Spectrogram 1	1	104023.850916110	104023.850916110	1204.301	1204.301	-120.42	28	RS	YELP			
1718	Spectrogram 1	1	104024.322978117	104024.322978117	1021.505	1021.505	-109.29	28	RS	YELP			
1719	Spectrogram 1	1	104025.122592761	104025.122592761	1096.774	1096.774	-109.17	28	RS	YELP			
1720	Spectrogram 1	1	104026.124519543	104026.124519543	774.194	774.194	-109.32	28	BS				
1721	Spectrogram 1	1	104059.121541828	104059.121541828	1279.570	1279.570	-108.28	28	BS				
1722	Spectrogram 1	1	104087.583610515	104087.583610515	1376.344	1376.344	-123.27	28	BS				
1723	Spectrogram 1	1	104115.024493836	104115.024493836	354.839	354.839	-112.46	28	BS				
1724	Spectrogram 1	1	104128.276373208	104128.276373208	1473.118	1473.118	-114.18	28	BS				
1725	Spectrogram 1	1	104195.128712299	104195.128712299	2021.505	2021.505	-118.59	28	BS				
1726	Spectrogram 1	1	104235.330152113	104235.330152113	182.320	182.320	-113.51	28	?				?
1727	Spectrogram 1	1	104251.277769911	104251.277769911	1365.591	1365.591	-121.12	28	RS	YELP			
1728	Spectrogram 1	1	104254.794147560	104255.063897078	913.978	1720.430	-92.24	28	RS	YELP			
1729	Spectrogram 1	1	104256.482704695	104256.482704695	1075.269	1075.269	-115.68	28	RS	YELP			
1730	Spectrogram 1	1	104262.176346314	104262.359390630	956.989	1494.624	-92.36	28	RS	YELP			
1731	Spectrogram 1	1	104264.430681574	104264.430681574	978.495	978.495	-122.53	28	RS	YELP			
1732	Spectrogram 1	1	104265.816223893	104265.980000386	1172.043	1559.140	-90.18	28	RS	YELP			
1733	Spectrogram 1	1	104266.191946436	104266.191946436	956.989	956.989	-117.18	28	RS	YELP			
1734	Spectrogram 1	1	104270.633179577	104270.633179577	1376.344	1376.344	-107.07	28	RS	YELP			
1735	Spectrogram 1	1	104322.323504284	104322.323504284	387.097	387.097	-107.75	28	BS				
1736	Spectrogram 1	1	104471.315422284	104471.315422284	1365.591	1365.591	-122.38	29	BS				
1737	Spectrogram 1	1	104517.052864089	104517.052864089	376.344	376.344	-104.88	29	BS				
1738	Spectrogram 1	1	104551.847926787	104551.847926787	1053.763	1053.763	-116.29	29	BS				
1739	Spectrogram 1	1	104619.777524417	104619.777524417	688.172	688.172	-106.87	29	BS				
1740	Spectrogram 1	1	104644.396545806	104644.396545806	322.581	322.581	-96.01	29	BS				
1741	Spectrogram 1	1	104655.738288081	104655.738288081	2301.075	2301.075	-104.54	29	BS				
1742	Spectrogram 1	1	104695.976508743	104695.976508743	870.968	870.968	-101.36	29	BS				
1743	Spectrogram 1	1	104724.898375951	104724.898375951	2494.624	2494.624	-123.98	29	BS				
1744	Spectrogram 1	1	104739.905385957	104739.905385957	612.903	612.903	-116.63	29	BS				
1745	Spectrogram 1	1	104789.675048635	104789.675048635	2032.258	2032.258	-124.54	29	BS				
1746	Spectrogram 1	1	104846.852290351	104846.852290351	2365.591	2365.591	-113.39	29	BS				
1747	Spectrogram 1	1	104848.170398580	104848.170398580	1290.323	1290.323	-126.36	29	RS	YELP			
1748	Spectrogram 1	1	104851.349589331	104851.590437115	956.989	1354.839	-93.04	29	RS	YELP			
1749	Spectrogram 1	1	104853.505829372	104853.505829372	1301.075	1301.075	-109.48	29	RS	YELP			
1750	Spectrogram 1	1	104853.958623206	104853.958623206	903.226	903.226	-99.91	29	RS	YELP			
1751	Spectrogram 1	1	104888.969153179	104888.969153179	1161.290	1161.290	-94.00	29	RS	YELP			
1752	Spectrogram 1	1	104889.431580925	104889.431580925	397.849	397.849	-75.44	29	RS	GROWL			
1753	Spectrogram 1	1	104890.279364940	104890.279364940	258.065	258.065	-101.38	29	RS	GROWL			
1754	Spectrogram 1	1	104890.423873610	104890.423873610	1204.301	1204.301	-81.13	29	RS	YELP			
1755	Spectrogram 1	1	104891.348729101	104891.348729101	1247.312	1247.312	-97.59	29	RS	YELP			
1756	Spectrogram 1	1	104891.560675151	104891.560675151	591.398	591.398	-109.72	29	RS	BARK			Bark
1757	Spectrogram 1	1	104942.141332808	104942.141332808	2075.269	2075.269	-115.87	29	BS				
1758	Spectrogram 1	1	104968.360462201	104968.360462201	344.086	344.086	-117.87	29	BS				
1759	Spectrogram 1	1	104978.261487284	104978.261487284	526.882	526.882	-116.40	29	BS				
1760	Spectrogram 1	1	105029.904504229	105029.904504229	2021.505	2021.505	-113.85	29	BS				
1761	Spectrogram 1	1	105057.513542795	105057.513542795	1032.258	1032.258	-108.93	29	BS				
1762	Spectrogram 1	1	105114.938658748	105114.938658748	311.828	311.828	-97.76	29	BS				
1763	Spectrogram 1	1	105146.730573613	105146.730573613	1172.043	1172.043	-127.24	29	BS				
1764	Spectrogram 1	1	105196.587824605	105196.587824605	1107.527	1107.527	-120.40	29	RS	YELP			
1766	Spectrogram 1	1	105196.847940212	105197.194761021	881.720	1268.817	-82.77	29	RS	YELP			
1767	Spectrogram 1	1	105197.445242717	105197.445242717	559.140	559.140	-115.50	29	RS	BARK			
1768	Spectrogram 1	1	105201.104377550	105201.104377550	1021.505	1021.505	-94.52	29	RS	YELP			
1769	Spectrogram 1	1	105201.692046144	105201.692046144	365.591	365.591	-116.32	29	RS	BARK			Bark
1770	Spectrogram 1	1	105202.029233042	105202.029233042	290.323	290.323	-87.94	29	RS	BARK			
1771	Spectrogram 1	1	105202.144839978	105202.144839978	1129.032	1129.032	-99.38	29	RS	YELP			
1772	Spectrogram 1	1	105202.539830344	105202.539830344	258.065	258.065	-91.19	29	RS	BARK			
1773	Spectrogram 1	1	105202.684339015	105202.684339015	1225.806	1225.806	-114.84	29	RS	YELP			
1774	Spectrogram 1	1	105203.125747276	105203.125747276	419.355	419.355	-119.55	29	RS	BARK			
1775	Spectrogram 1	1	105203.848290629	105203.848290629	1344.086	1344.086	-106.01	29	RS	YELP			
1776	Spectrogram 1	1	105267.307735307	105267.307735307	333.333	333.333	-106.82	29	BS				
1777	Spectrogram 1	1	105281.399513165	105281.399513165	1440.860	1440.860	-102.91	29	BS				
1778	Spectrogram 1	1	105328.136255817	105328.136255817	2032.258	2032.258	-104.69	29	BS				
1779	Spectrogram 1	1	105370.233810175	105377.150958537	903.226	1516.129	-105.71	29	RS	YELP		3	Yelp
1780	Spectrogram 1	1	105388.306153523	105388.306153523	301.075	301.075	-108.98	29	RS	GROWL			
1781	Spectrogram 1	1	105440.293374582	105440.293374582	451.613	451.613	-116.97	29	BS				
1782	Spectrogram 1	1	105459.426299533	105459.426299533	1107.527	1107.527	-121.85	29	RS	YELP			
1783	Spectrogram 1	1	105471.893462571	105471.893462571	1268.817	1268.817	-116.99	29	RS	YELP			
1784	Spectrogram 1	1	105473.675736174	105474.070726540	666.667	1634.409	-90.89	29	RS	YELP			
1785	Spectrogram 1	1	105474.639127311	105475.111188968	698.925	1451.613	-91.45	29	RS	YELP			
1786	Spectrogram 1	1	105476.045678371	105476.045678371	1290.323	1290.323	-118.44	29	RS	YELP			
1787	Spectrogram 1	1	105482.087025816	105482.087025816	1344.086	1344.086	-125.13	29	RS	YELP			
1788	Spectrogram 1	1	105487.067757993	105487.067757993	1150.538	1150.538	-96.58	29	RS	YELP			
1790	Spectrogram 1	1	105511.537902933	105511.537902933	1215.054	1215.054	-126.38	29	RS	YELP			
1791	Spectrogram 1	1	105529.632137730	105529.632137730	1075.269	1075.269	-113.78	29	RS	YELP			
1792	Spectrogram 1	1	105530.846010562	105530.846010562	924.731	924.731	-128.63	29	RS	YELP			
1793	Spectrogram 1	1	105531.115760080	105531.115760080	290.323	290.323	-105.79	29	RS	BARK			Bark
1794	Spectrogram 1	1	105576.034313470	105576.034313470	860.215	860.215	-118.97	29	BS				
1795	Spectrogram 1	1	105628.673125629	105628.673125629	1935.484	1935.484	-116.40	29	BS				
1796	Spectrogram 1	1	105670.936209296	105670.936209296	1322.581	1322.581	-116.56	29	RS	YELP			
1797	Spectrogram 1	1	105673.498829720	105673.662606213	860.215	1430.108	-87.17	29	RS	YELP			
1798	Spectrogram 1	1	105674.356247832	105674.356247832	720.430	720.430	-99.59	29	BS				
1799	Spectrogram 1	1	105731.872451028	105731.872451028	365.591	365.591	-104.27	29	BS				
1800	Spectrogram 1	1	105795.500945087	105795.500945087	2419.355	2419.355	-124.26	29	BS				
1801	Spectrogram 1	1	105937.425962443	105937.425962443	483.871	483.871	-121.07	29	BS				
1802	Spectrogram 1	1	105969.029577832	105969.029577832	1397.849	1397.849	-108.58	29	BS				
1803	Spectrogram 1	1	106100.271482246	106100.271482246	354.839	354.839	-100.75	29	BS				
1804	Spectrogram 1	1	106115.498314603	106115.498314603	1483.871	1483.871	-117.91	29	BS				
1805	Spectrogram 1	1	106146.084233112	106146.084233112	1322.581	1322.581	-109.93	29	BS				
1806	Spectrogram 1	1	106231.998565340	106231.998565340	2032.258	2032.258	-113.10	29	BS				
1807	Spectrogram 1	1	106338.420001837	106338.420001837	397.849	397.849	-101.93	29	BS				
1808	Spectrogram 1	1	106395.096320809	106395.096320809	956.989	956.989	-109.87	29	BS				
