Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
952	Spectrogram 1	1	133786.558200000	133788.467700000	0.000	546.763	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519073706.wav	Y	1	0	X	G		
953	Spectrogram 1	1	133837.017200000	133839.190600000	0.000	417.266	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	0	X	G		
954	Spectrogram 1	1	133996.992500000	133997.237500000	892.086	1575.540	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
955	Spectrogram 1	1	134043.725800000	134044.065000000	482.014	812.950	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
956	Spectrogram 1	1	134048.447100000	134049.062600000	726.619	1805.755	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
957	Spectrogram 1	1	134050.030000000	134050.337800000	856.115	1172.662	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
958	Spectrogram 1	1	134053.711800000	134053.975600000	0.000	1021.583	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	0	X	B		
959	Spectrogram 1	1	134054.716800000	134055.546000000	568.345	2201.439	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
960	Spectrogram 1	1	134057.376400000	134058.142800000	57.554	1467.626	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	2	1	X	BY		
961	Spectrogram 1	1	134058.513400000	134058.959300000	64.748	1525.180	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	1	X	BY		
962	Spectrogram 1	1	134059.286000000	134059.688000000	35.971	1446.043	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	1	X	BY		
963	Spectrogram 1	1	134062.025600000	134063.036900000	64.748	1748.201	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	1	X	BY		
964	Spectrogram 1	1	134063.464000000	134064.676300000	35.971	1625.899	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	4	2	X	BY		
965	Spectrogram 1	1	134070.492300000	134070.944600000	568.345	1100.719	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
966	Spectrogram 1	1	134081.048500000	134081.406500000	733.813	1000.000	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
967	Spectrogram 1	1	134082.518300000	134082.932900000	604.317	978.417	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
968	Spectrogram 1	1	134083.517100000	134083.768300000	633.094	848.921	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
969	Spectrogram 1	1	134085.479000000	134086.006600000	79.137	1172.662	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	Y	1	1	X	BY		
970	Spectrogram 1	1	134092.220200000	134092.502900000	517.986	791.367	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
971	Spectrogram 1	1	134098.066600000	134098.506300000	568.345	928.058	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
972	Spectrogram 1	1	134105.809100000	134106.361900000	661.871	1021.583	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
973	Spectrogram 1	1	134111.081800000	134111.257700000	633.094	992.806	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074206.wav	X	0	1	X	Y		
974	Spectrogram 1	1	134152.369700000	134154.411200000	0.000	474.820	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	Y	1	0	X	G		
975	Spectrogram 1	1	134157.370300000	134157.810000000	50.360	733.813	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	Y	2	0	X	B		
976	Spectrogram 1	1	134159.091500000	134159.430600000	676.259	1028.777	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	X	0	1	X	Y		
977	Spectrogram 1	1	134344.526200000	134344.984800000	690.647	2223.022	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	X	0	1	X	Y		
978	Spectrogram 1	1	134351.279500000	134351.813400000	446.043	2100.719	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	X	0	1	X	Y		
979	Spectrogram 1	1	134353.410500000	134353.580100000	64.748	1381.295	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	Y	1	0	X	B		
980	Spectrogram 1	1	134353.925600000	134354.729600000	64.748	1769.784	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519074706.wav	Y	2	2	X	BY		
981	Spectrogram 1	1	134450.115600000	134450.442300000	676.259	1345.324	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
982	Spectrogram 1	1	134468.182300000	134468.483800000	906.475	1928.058	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
983	Spectrogram 1	1	134470.732600000	134471.040400000	877.698	1661.871	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
984	Spectrogram 1	1	134475.411400000	134475.819700000	705.036	2352.518	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
985	Spectrogram 1	1	134477.679000000	134478.043300000	791.367	1827.338	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
986	Spectrogram 1	1	134508.811500000	134510.011200000	71.942	460.432	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	Y	1	0	X	G		
987	Spectrogram 1	1	134645.464500000	134645.703200000	597.122	906.475	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075206.wav	X	0	1	X	Y		
988	Spectrogram 1	1	134876.094200000	134876.540200000	14.388	438.849	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075706.wav	Y	1	0	X	G		
989	Spectrogram 1	1	134956.158100000	134956.371600000	884.892	1201.439	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519075706.wav	X	0	1	X	Y		
990	Spectrogram 1	1	135439.591800000	135440.779000000	79.137	1690.647	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519080706.wav	Y	2	2	X	BY		
991	Spectrogram 1	1	135810.694900000	135813.490200000	0.000	438.849	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081206.wav	Y	1	0	X	G		
992	Spectrogram 1	1	135881.177600000	135881.447700000	784.173	1302.158	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081206.wav	X	0	1	X	Y		
994	Spectrogram 1	1	135939.100400000	135939.935800000	57.554	697.842	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081706.wav	Y	1	0	X	G		
995	Spectrogram 1	1	136085.647600000	136086.143800000	712.230	1640.288	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081706.wav	X	0	1	X	Y		
996	Spectrogram 1	1	136132.421300000	136133.797000000	43.165	517.986	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081706.wav	Y	1	0	X	G		
997	Spectrogram 1	1	136192.083500000	136193.936500000	35.971	482.014	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519081706.wav	Y	1	0	X	G		
998	Spectrogram 1	1	136272.696500000	136273.588500000	35.971	525.180	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082206.wav	Y	1	0	X	G		
999	Spectrogram 1	1	136273.858600000	136274.160100000	0.000	474.820	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082206.wav	Y	1	0	X	G		
1000	Spectrogram 1	1	136282.774100000	136283.075600000	28.777	517.986	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082206.wav	Y	1	0	X	B		
1001	Spectrogram 1	1	136423.817100000	136425.934000000	0.000	525.180	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082206.wav	Y	1	0	X	G		
1002	Spectrogram 1	1	136430.286700000	136430.607000000	43.165	381.295	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082206.wav	Y	1	0	X	G		
1003	Spectrogram 1	1	136581.630300000	136582.572500000	0.000	460.432	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519082706.wav	Y	1	0	X	G		
1004	Spectrogram 1	1	137434.681400000	137435.541900000	920.863	1640.288	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	X	0	1	X	Y		
1005	Spectrogram 1	1	137519.081700000	137520.947200000	35.971	388.489	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	Y	1	0	X	G		
1006	Spectrogram 1	1	137566.956400000	137568.219000000	28.777	719.424	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	Y	1	0	X	G		
1007	Spectrogram 1	1	137569.067000000	137569.475300000	86.331	302.158	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	Y	1	0	X	G		
1008	Spectrogram 1	1	137570.078300000	137572.044400000	7.194	582.734	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	Y	1	0	X	G		
1009	Spectrogram 1	1	137623.577700000	137624.331500000	0.000	525.180	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084206.wav	Y	1	0	X	G		
1010	Spectrogram 1	1	137934.839600000	137939.362300000	28.777	726.619	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519084706.wav	Y	1	0	X	G		
1011	Spectrogram 1	1	138105.365900000	138108.060600000	35.971	374.101	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085206.wav	Y	1	0	X	G		
1012	Spectrogram 1	1	138286.980600000	138287.332400000	769.784	1338.129	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085206.wav	X	0	1	X	Y		
1013	Spectrogram 1	1	138293.199200000	138293.469300000	784.173	1316.547	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085206.wav	X	0	1	X	Y		
1014	Spectrogram 1	1	138303.181800000	138303.401700000	892.086	1280.576	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085206.wav	X	0	1	X	Y		
1015	Spectrogram 1	1	138333.215100000	138333.472600000	1007.194	1294.964	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085706.wav	X	0	1	X	Y		
1016	Spectrogram 1	1	138413.990300000	138414.932500000	0.000	496.403	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085706.wav	Y	1	0	X	G		
1017	Spectrogram 1	1	138577.809000000	138578.914600000	28.777	410.072	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519085706.wav	Y	1	0	X	G		
1018	Spectrogram 1	1	138903.406900000	138905.197100000	43.165	424.460	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090206.wav	Y	1	0	X	G		
1019	Spectrogram 1	1	138905.617900000	138907.081500000	0.000	374.101	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090206.wav	Y	1	0	X	G		
1020	Spectrogram 1	1	138908.318900000	138909.537500000	7.194	388.489	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090206.wav	Y	1	0	X	G		
1021	Spectrogram 1	1	138946.448400000	138947.265000000	14.388	338.129	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	Y	1	0	X	G		
1022	Spectrogram 1	1	138993.146700000	138994.622800000	0.000	352.518	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	Y	1	0	X	G		
1023	Spectrogram 1	1	139100.578600000	139101.143900000	741.007	1618.705	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	X	0	1	X	Y		
1024	Spectrogram 1	1	139102.067300000	139102.419000000	920.863	1532.374	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	X	0	1	X	Y		
1025	Spectrogram 1	1	139108.746800000	139109.726700000	0.000	446.043	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	Y	1	0	X	G		
1026	Spectrogram 1	1	139148.228500000	139148.498600000	517.986	1611.511	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519090706.wav	X	0	1	X	Y		
1027	Spectrogram 1	1	139343.609700000	139344.847100000	0.000	381.295	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519091206.wav	Y	1	0	X	G		
1028	Spectrogram 1	1	139782.955500000	139783.125100000	705.036	956.835	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519091706.wav	X	0	1	X	Y		
1029	Spectrogram 1	1	139784.105000000	139785.015800000	57.554	1136.691	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519091706.wav	Y	1	2	X	BY		
1030	Spectrogram 1	1	140225.741900000	140229.975600000	0.000	381.295	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519092706.wav	Y	1	0	X	G		
1031	Spectrogram 1	1	140279.066200000	140279.323700000	863.309	1143.885	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519092706.wav	X	0	1	X	Y		
1032	Spectrogram 1	1	140402.365800000	140404.105700000	21.583	330.935	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519092706.wav	Y	1	0	X	G		
1033	Spectrogram 1	1	140717.196900000	140718.214500000	575.540	870.504	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519093706.wav	X	0	1	X	Y		
1034	Spectrogram 1	1	140718.428100000	140718.691900000	71.942	287.770	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519093706.wav	Y	1	0	X	G		
1035	Spectrogram 1	1	140745.412900000	140748.057400000	64.748	410.072	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220519093706.wav	Y	1	0	X	G		
1036	Spectrogram 1	1	9960.167438000	9960.362162000	733.813	1100.719	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220517211702.wav	X	0	1	X	Y		
1037	Spectrogram 1	1	9960.839549000	9961.090805000	50.360	618.705	D:\ringed-seal-data\Ulu_2022\ST3_Site5_67371018.220517211702.wav	Y	1	0	X	B		
