Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species ID	No. Calls	Ship Noise	Ship Size	Comments	WH ID	WH Comment
3222	Spectrogram 1	1	66921.342	66923.3633	2.021	81.342	456.1	1246.3	TEST__0__20171018_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_142001.wav	X		AH	RS	1			very faint		
3223	Spectrogram 1	1	66885.008	66886.0676	1.06	45.008	89.9	1130.6	TEST__0__20171018_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_142001.wav	X	bark	faint WH	RS					RS	
3224	Spectrogram 1	1	66893.211	66894.5846	1.374	53.211	89.9	880.1	TEST__0__20171018_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_142001.wav	X	bark	faint	RS	1					
3226	Spectrogram 1	1	67042.854	67044.8164	1.962	82.854	321.2	1496.8	TEST__0__20171018_153201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_153201.wav	X	"bark, yelp"	WH	RS	02-Jan					
3227	Spectrogram 1	1	67019.523	67021.3284	1.805	59.523	668.1	1175.6	TEST__0__20171018_153201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_153201.wav	X	whistle		RS	1			faint whistle		
3228	Spectrogram 1	1	67119.256	67121.1791	1.923	39.256	552.5	1227	TEST__0__20171018_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_154401.wav	X			RS	1					
3233	Spectrogram 1	1	67263.426	67265.1726	1.747	63.426	719.5	1413.3	TEST__0__20171018_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_174401.wav	X			RS				? or metall squiek?	RS	
3234	Spectrogram 1	1	67384.679	67386.7591	2.08	64.679	385.4	1528.9	TEST__0__20171018_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_180801.wav	X			RS	2					
3236	Spectrogram 1	1	67555.894	67557.5228	1.629	115.894	648.8	1169.2	TEST__0__20171018_182001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_182001.wav	X		AH	RS	02-Jan			"very faint, too faint?"	RS	
3238	Spectrogram 1	1	67661.75	67664.3795	2.629	101.75	115.6	713.1	TEST__0__20171018_194401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_194401.wav	X		AH	RS	series			faint		
3240	Spectrogram 1	1	67683.022	67687.8495	4.827	3.022	591	1278.4	TEST__0__20171018_204401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_204401.wav	X		AH	RS	series			very faint		
3241	Spectrogram 1	1	67808.262	67809.5964	1.334	8.262	379	982.9	TEST__0__20171018_213201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_213201.wav	X		AH	RS	1			"too faint, would not count it"		
3243	Spectrogram 1	1	67921.918	67923.8411	1.923	1.918	295.3	2953.4	TEST__0__20171018_224401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_224401.wav	X	?	WH	RS				?	RS	
3246	Spectrogram 1	1	68154.17	68155.0727	0.903	114.17	83.5	366.2	TEST__0__20171019_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_005601.wav	X	bark	1 pixel WH	RS	1					
3247	Spectrogram 1	1	68182.745	68189.1816	6.437	22.745	314.8	1220.6	TEST__0__20171019_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_023201.wav	X		AH	RS	series			faint		
3255	Spectrogram 1	1	68347.248	68350.2308	2.983	67.248	334	1053.5	TEST__0__20171019_064401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_064401.wav	X		AH	RS	series			faint		
3256	Spectrogram 1	1	68410.047	68413.3242	3.277	10.047	64.2	1863	TEST__0__20171019_070801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_070801.wav	X	growl?	WH	RS	1			?	RS	Likely
3261	Spectrogram 1	1	68575.295	68576.6883	1.393	55.295	728.3	1102.5	TEST__0__20171019_093201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_093201.wav	X		AH	RS	1			very faint		
3262	Spectrogram 1	1	68651.986	68653.2222	1.236	11.986	481.1	1015.6	TEST__0__20171019_095601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_095601.wav	X		AH	RS	1			very faint		
3264	Spectrogram 1	1	68802.376	68804.5542	2.178	42.376	160.4	1035.6	TEST__0__20171019_102001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_102001.wav	X			RS	series					
3266	Spectrogram 1	1	68915.214	68916.725	1.511	35.214	367.5	895.3	TEST__0__20171019_110801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_110801.wav	X	bark?	faint	RS	02-Jan					
3268	Spectrogram 1	1	69088.186	69101.9814	13.795	88.186	133.5	1080.5	TEST__0__20171019_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_142001.wav	X		AH	RS	series			very faint. too faint for ID?		
3271	Spectrogram 1	1	69188.27	69190.8407	2.571	68.27	226.3	1344.8	TEST__0__20171019_150801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_150801.wav	X	yelp	WH	RS					RS	
3278	Spectrogram 1	1	69295.388	69297.8606	2.473	55.388	323.3	1099.1	TEST__0__20171019_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_164401.wav	X			RS	02-Jan					
3298	Spectrogram 1	1	69406.97	69409.0109	2.041	46.97	572.7	1090.9	TEST__0__20171019_233201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_233201.wav	X			RS	1					
3301	Spectrogram 1	1	69530.962	69532.4534	1.491	50.962	531.8	1343.2	TEST__0__20171020_012001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_012001.wav	X			RS				?	RS	
3304	Spectrogram 1	1	69665.378	69666.6927	1.315	65.378	68.2	1063.6	TEST__0__20171020_015601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_015601.wav	X	bark	masked	RS	1					
3311	Spectrogram 1	1	69803.762	69811.0227	7.261	83.762	436.4	1193.2	TEST__0__20171020_032001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_032001.wav	X	yelp	yelp series	RS	series					
3318	Spectrogram 1	1	69910.984	69912.5932	1.609	70.984	675	1200	TEST__0__20171020_053201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_053201.wav	X			RS	1					
3321	Spectrogram 1	1	69988.277	69989.8665	1.59	28.277	654.5	1213.6	TEST__0__20171020_064401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_064401.wav	X			RS	1					
3326	Spectrogram 1	1	70165.162	70166.8693	1.707	85.162	614.1	1183.4	TEST__0__20171020_083201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_083201.wav	X			RS	1					
3350	Spectrogram 1	1	70222.889	70223.9094	1.02	22.889	570.4	1267.6	TEST__0__20171020_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_130801.wav	X			RS	1					
3353	Spectrogram 1	1	70427.693	70429.3173	1.624	107.693	73.9	1307.3	TEST__0__20171020_150801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_150801.wav	X		WH	RS				sounds like faint RS	RS	"Yes, faint RS"
3368	Spectrogram 1	1	70526.974	70530.1726	3.199	86.974	461	1219.9	TEST__0__20171020_210801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_210801.wav	X			RS	series					
3372	Spectrogram 1	1	70678.312	70679.9015	1.59	118.312	113.5	1411.3	TEST__0__20171020_225601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_225601.wav	X		AH	RS	2			incomplete		
3384	Spectrogram 1	1	70768.075	70769.5664	1.491	88.075	126.7	480	TEST__0__20171021_105601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_105601.wav	X			RS	1					
3387	Spectrogram 1	1	70909.055	70910.7819	1.727	109.055	133.3	933.3	TEST__0__20171021_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_135601.wav	X		AH	RS	2			faint		
3388	Spectrogram 1	1	71025.296	71026.6893	1.393	105.296	540	1226.7	TEST__0__20171021_145601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_145601.wav	X			RS	1					
3390	Spectrogram 1	1	71129.781	71131.6256	1.845	89.781	466.7	1593.3	TEST__0__20171021_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_160801.wav	X	bark? yelp?	too faint. WH	RS	02-Jan			? Bills opinion	RS	
3394	Spectrogram 1	1	71226.797	71228.6613	1.864	66.797	406.7	1053.3	TEST__0__20171021_183201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_183201.wav	X	whistle	AH	RS	1			whistle		
3398	Spectrogram 1	1	71318.335	71320.2189	1.884	38.335	501.1	1148	TEST__0__20171021_202001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_202001.wav	X			RS	1					
3403	Spectrogram 1	1	71476.565	71478.7236	2.159	76.565	551.8	1312.9	TEST__0__20171021_214401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_214401.wav	X			RS	1					
3408	Spectrogram 1	1	71599.686	71601.3933	1.707	79.686	314.2	880.9	TEST__0__20171021_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_232001.wav	X			RS	1					
3410	Spectrogram 1	1	71653.501	71656.2876	2.787	13.501	412.7	1059.5	TEST__0__20171022_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_000801.wav	X		AH	RS	04-Mar			faint		
3411	Spectrogram 1	1	71815.402	71817.4232	2.021	55.402	394.3	887.1	TEST__0__20171022_002001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_002001.wav	X			RS	1					
3418	Spectrogram 1	1	71965.566	71967.6657	2.1	85.566	596.6	1210.1	TEST__0__20171022_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_023201.wav	X			RS	1					
3432	Spectrogram 1	1	72067.288	72068.956	1.668	67.288	545.5	1302.3	TEST__0__20171022_053201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_053201.wav	X			RS				?	RS	
3437	Spectrogram 1	1	72175.861	72177.8626	2.002	55.861	647.7	1172.7	TEST__0__20171022_063201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_063201.wav	X			RS	1					
3442	Spectrogram 1	1	72337.469	72338.8622	1.393	97.469	328.8	1157.5	TEST__0__20171022_064401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_064401.wav	X			RS	1					
3451	Spectrogram 1	1	72387.289	72388.4272	1.138	27.289	500	1171.2	TEST__0__20171022_073201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_073201.wav	X			RS	1					
3455	Spectrogram 1	1	72502.13	72503.4244	1.294	22.13	178.5	940.5	TEST__0__20171022_074401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_074401.wav	X			RS	1					
3458	Spectrogram 1	1	72600.707	72601.59	0.883	0.707	52.3	1156.9	TEST__0__20171022_082001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_082001.wav	X	bark	WH	RS				?	RS	Bark
3459	Spectrogram 1	1	72628.833	72630.501	1.668	28.833	124.2	797.4	TEST__0__20171022_082001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_082001.wav	X			RS	2					
3463	Spectrogram 1	1	72631.389	72632.6645	1.276	31.389	522.9	1248.4	TEST__0__20171022_082001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_082001.wav	X			RS	1					
3468	Spectrogram 1	1	72733.706	72735.5507	1.845	13.706	71.9	673.2	TEST__0__20171022_084401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_084401.wav	X			RS	2					
3474	Spectrogram 1	1	72863.436	72865.575	2.139	23.436	196.1	895.4	TEST__0__20171022_094401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_094401.wav	X			RS						
3475	Spectrogram 1	1	72853.156	72854.5689	1.413	13.156	91.5	725.5	TEST__0__20171022_094401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_094401.wav	X			RS	1					
3477	Spectrogram 1	1	73053.403	73055.0106	1.608	93.403	405.2	941.2	TEST__0__20171022_095601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_095601.wav	X		AH	RS	series			faint		
3480	Spectrogram 1	1	73034.76	73036.2122	1.452	74.76	49	1441.2	TEST__0__20171022_095601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_095601.wav	X			RS						
3482	Spectrogram 1	1	73139.225	73140.9715	1.746	59.225	305.7	1002.4	TEST__0__20171022_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_100801.wav	X			RS	1					
3485	Spectrogram 1	1	73201.138	73202.5509	1.413	1.138	387.6	1198.6	TEST__0__20171022_104401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_104401.wav	X			RS	1					
3486	Spectrogram 1	1	73427.689	73429.3374	1.648	107.689	337.3	1248.8	TEST__0__20171022_105601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_105601.wav	X		AH	RS	series			faint		
3491	Spectrogram 1	1	73540.888	73542.6345	1.746	100.888	71.8	660.3	TEST__0__20171022_113201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_113201.wav	X			RS					RS	
3497	Spectrogram 1	1	73598.791	73600.4001	1.609	38.791	302.2	834.5	TEST__0__20171022_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_120801.wav	X			RS	1					
3498	Spectrogram 1	1	73735.814	73737.3054	1.491	55.814	165.5	654.7	TEST__0__20171022_122001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_122001.wav	X			RS	1					
3502	Spectrogram 1	1	73841.237	73842.8658	1.629	41.237	424.5	1561.2	TEST__0__20171022_132001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_132001.wav	X			RS	2					
3505	Spectrogram 1	1	74010.696	74012.2267	1.531	90.696	575.5	1280.6	TEST__0__20171022_134401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_134401.wav	X		AH	RS	1			faint		
3506	Spectrogram 1	1	74082.411	74083.7573	1.346	42.411	359.7	985.6	TEST__0__20171022_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_135601.wav	X			RS	1					
3507	Spectrogram 1	1	74139.669	74141.494	1.825	99.669	237.4	892.1	TEST__0__20171022_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_135601.wav	X			RS	1					
3508	Spectrogram 1	1	74207.07	74208.8361	1.766	47.07	640.3	1158.3	TEST__0__20171022_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_142001.wav	X			RS	02-Jan					
3509	Spectrogram 1	1	74396.744	74398.5886	1.845	116.744	460.4	1295	TEST__0__20171022_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_143201.wav	X			RS				?		
3511	Spectrogram 1	1	74440.995	74442.7743	1.779	40.995	194.2	1086.3	TEST__0__20171022_150801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_150801.wav	X			RS				?		
3512	Spectrogram 1	1	74566.77	74568.3007	1.531	46.77	330.9	956.8	TEST__0__20171022_152001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_152001.wav	X			RS				?		
3514	Spectrogram 1	1	74683.256	74684.8847	1.629	43.256	345.3	928.1	TEST__0__20171022_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_154401.wav	X			RS	1					
3516	Spectrogram 1	1	74810.135	74811.6068	1.472	50.135	343.8	1004.5	TEST__0__20171022_162001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_162001.wav	X			RS	2			? is it RS or are these actually some kind of banging sounds?	RS	
3517	Spectrogram 1	1	74972.062	74973.887	1.825	92.062	519.1	1031.5	TEST__0__20171022_163201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_163201.wav	X		AH	RS	1			very faint		
3518	Spectrogram 1	1	74897.269	74899.094	1.825	17.269	246.1	940.4	TEST__0__20171022_163201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_163201.wav	X		AH	RS	03-Feb			faint		
3520	Spectrogram 1	1	75010.224	75011.3426	1.119	10.224	532.6	1186.5	TEST__0__20171022_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_164401.wav	X		AH	RS	1			faint		
3521	Spectrogram 1	1	75139.021	75140.6301	1.609	19.021	215.7	1314.6	TEST__0__20171022_184401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_184401.wav	X			RS				?	RS	
3527	Spectrogram 1	1	75256.386	75257.6026	1.217	16.386	390.2	946.7	TEST__0__20171022_193201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_193201.wav	X			RS	1					
3529	Spectrogram 1	1	75459.619	75462.3201	2.701	99.619	251.4	1304.9	TEST__0__20171022_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_200801.wav	X			RS	series					
3532	Spectrogram 1	1	75531.112	75532.3286	1.217	51.112	45	883.4	TEST__0__20171022_204401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_204401.wav	X			RS	1					
3536	Spectrogram 1	1	75625.792	75627.46	1.668	25.792	117.8	1101.6	TEST__0__20171022_205601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_205601.wav	X			RS	02-Jan			likely		
3537	Spectrogram 1	1	75631.797	75633.3669	1.57	31.797	401.8	914.5	TEST__0__20171022_205601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_205601.wav	X			RS	1					
3540	Spectrogram 1	1	75747.558	75749.383	1.825	27.558	111.4	891	TEST__0__20171022_214401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_214401.wav	X			RS	2					
3546	Spectrogram 1	1	75955.699	75956.8961	1.197	115.699	69.6	1078.9	TEST__0__20171022_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_220801.wav	X	bark	AH	RS				short bark	RS	
3548	Spectrogram 1	1	76058.591	76060.2197	1.629	98.591	494.2	1009.3	TEST__0__20171022_222001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_222001.wav	X			RS	1					
3552	Spectrogram 1	1	76103.712	76105.38	1.668	23.712	466.4	1016.2	TEST__0__20171022_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_232001.wav	X			RS	1					
3553	Spectrogram 1	1	76097.642	76098.7998	1.158	17.642	863.1	1371.2	TEST__0__20171022_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_232001.wav	X			RS	1					
3554	Spectrogram 1	1	76255.286	76256.4793	1.193	55.286	87	1768.2	TEST__0__20171022_233201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_233201.wav	X			RS				biological?	RS	
3555	Spectrogram 1	1	76323.866	76324.9256	1.06	3.866	508.1	953.6	TEST__0__20171022_235601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171022_235601.wav	X			RS	1					
3556	Spectrogram 1	1	76463.581	76465.3079	1.727	23.581	598.6	1239	TEST__0__20171023_002001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_002001.wav	X			RS	1					
3557	Spectrogram 1	1	76611.501	76612.8354	1.334	51.501	194.9	960.6	TEST__0__20171023_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_005601.wav	X	bark	WH	RS	1				RS	
3558	Spectrogram 1	1	76659.79	76660.83	1.04	99.79	626.5	1148.5	TEST__0__20171023_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_005601.wav	X			RS	1					
3562	Spectrogram 1	1	76790.708	76792.1405	1.432	110.708	457.2	1148	TEST__0__20171023_070801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_070801.wav	X		AH	RS	1			very faint		
3563	Spectrogram 1	1	76824.597	76826.5398	1.943	24.597	368.4	1065.8	TEST__0__20171023_072001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_072001.wav	X			RS	1					
3564	Spectrogram 1	1	76955.875	76957.4056	1.531	35.875	549.3	1161.2	TEST__0__20171023_073201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_073201.wav	X			RS	1			boat in the background or is that just wind?		No boat - wind and ice noise
3565	Spectrogram 1	1	77126.384	77127.3651	0.981	86.384	348.7	1144.7	TEST__0__20171023_074401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_074401.wav	X			RS	1					
3566	Spectrogram 1	1	77186.843	77188.4914	1.648	26.843	414.5	1342.1	TEST__0__20171023_084401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_084401.wav	X			RS	2					
3567	Spectrogram 1	1	77372.15	77373.1508	1.001	92.15	421.1	1342.1	TEST__0__20171023_085601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_085601.wav	X			RS	1					
3568	Spectrogram 1	1	77431.059	77432.0795	1.021	31.059	453.9	1111.8	TEST__0__20171023_093201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_093201.wav	X			RS	1					
3569	Spectrogram 1	1	77441.077	77441.803	0.726	41.077	381.6	1098.7	TEST__0__20171023_093201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_093201.wav	X			RS	1					
3574	Spectrogram 1	1	77621.332	77622.9804	1.648	101.332	440.9	954	TEST__0__20171023_165601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_165601.wav	X		AH	RS	1			very faint		
3575	Spectrogram 1	1	77712.598	77713.6185	1.02	72.598	533	1427.7	TEST__0__20171023_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_172001.wav	X	whistle	AH	RS	1			whistle		
3576	Spectrogram 1	1	77797.946	77806.6197	8.674	37.946	348.8	1158	TEST__0__20171023_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_174401.wav	X		AH	RS	series			faint		
3577	Spectrogram 1	1	77881.55	77883.9833	2.433	1.55	222.4	846.6	TEST__0__20171023_203201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_203201.wav	X	bark	pixel	RS	series					
3582	Spectrogram 1	1	78088.939	78090.764	1.825	88.939	521.8	1260.6	TEST__0__20171023_225601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_225601.wav	X			RS	1					
3583	Spectrogram 1	1	78158.761	78159.9384	1.177	38.761	509	1228.8	TEST__0__20171023_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_232001.wav	X			RS	1					
3584	Spectrogram 1	1	78278.647	78280.2169	1.57	38.647	604.6	1235.1	TEST__0__20171023_233201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_233201.wav	X			RS	1					
3598	Spectrogram 1	1	78376.461	78377.6776	1.217	16.461	613.8	1365.5	TEST__0__20171024_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_023201.wav	X			RS	1				RS	
3599	Spectrogram 1	1	78594.791	78596.1067	1.316	114.791	63.9	1433	TEST__0__20171024_053201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_053201.wav	X			RS					RS	
3602	Spectrogram 1	1	78635.078	78639.6111	4.533	35.078	84.8	989.6	TEST__0__20171024_055601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_055601.wav	X		AH	RS	series			"very faint, + Ice noise"		
3604	Spectrogram 1	1	78789.034	78790.0151	0.981	69.034	182.2	1783.1	TEST__0__20171024_074401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_074401.wav	X	bark	AH	RS	1			bark		
3606	Spectrogram 1	1	78953.692	78954.6732	0.981	113.692	387.4	1030.7	TEST__0__20171024_083201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_083201.wav	X			RS	1					
3607	Spectrogram 1	1	78945.585	78949.4508	3.866	105.585	144.5	722.1	TEST__0__20171024_083201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_083201.wav	X			RS	series					
3610	Spectrogram 1	1	78972.949	78974.2638	1.315	12.949	380.8	1004.4	TEST__0__20171024_113201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_113201.wav	X			RS	1					
3611	Spectrogram 1	1	79101.164	79102.4788	1.315	21.164	114.9	1473.8	TEST__0__20171024_122001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_122001.wav	X			RS					RS	
3613	Spectrogram 1	1	79304.305	79305.3843	1.079	104.305	671.9	1560.5	TEST__0__20171024_133201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_133201.wav	X	yelp		RS	1			or non biological?	RS	
3615	Spectrogram 1	1	79424.871	79431.5823	6.711	104.871	73.9	1276.6	TEST__0__20171024_134401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_134401.wav	X		AH	RS	series			faint		
3616	Spectrogram 1	1	79554.555	79556.9098	2.355	114.555	327.8	1209.7	TEST__0__20171024_145601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_145601.wav	X	yelp		RS					RS	
3617	Spectrogram 1	1	79674.149	79675.1694	1.02	114.149	70.5	879	TEST__0__20171024_153201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_153201.wav	X	bark	faint	RS	1					
3618	Spectrogram 1	1	79736.038	79737.7256	1.688	56.038	548.3	1283.2	TEST__0__20171024_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_154401.wav	X		AH	RS	1			very faint		
3619	Spectrogram 1	1	79845.133	79847.1542	2.021	45.133	622.3	1359.6	TEST__0__20171024_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_164401.wav	X	yelp		RS	1					
3620	Spectrogram 1	1	80002.499	80005.8743	3.375	82.499	450.7	1550.3	TEST__0__20171024_170801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_170801.wav	X	yelp	I think they are all yelps	RS				non biological?	RS	
3625	Spectrogram 1	1	80080.395	80093.2681	12.873	40.395	399.8	978.2	TEST__0__20171024_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_200801.wav	X	yelp		RS	series			too faint to ID?	RS	
3627	Spectrogram 1	1	80117.55	80126.7142	9.164	77.55	361.7	1353.2	TEST__0__20171024_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_200801.wav	X	yelp		RS	series			"sounds sometimes like rubber noise, maybe non biological?"	RS	
3628	Spectrogram 1	1	80237.713	80254.2361	16.523	77.713	469.8	1404.1	TEST__0__20171024_215601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_215601.wav	X	yelp		RS				what causes this regular pattern?	RS	Ice in background HF
3630	Spectrogram 1	1	80380.235	80381.0984	0.863	100.235	406.2	1105.3	TEST__0__20171024_233201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_233201.wav	X		AH	RS	1			very faint		
3634	Spectrogram 1	1	80435.627	80437.3146	1.688	35.627	349	902	TEST__0__20171025_022001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_022001.wav	X			RS	1			or water movement?	RS	
3637	Spectrogram 1	1	80560.452	80561.6491	1.197	40.452	173.7	887	TEST__0__20171025_042001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_042001.wav	X			RS	1					
