Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Hour	Begin Date	Species	Call type	Comments	Quantity	WH	KZ Done?
4477	Spectrogram 1	1	223560.724100000	223560.724100000	1074.468	1074.468	67145740.220520082344.wav	62		RS	YELP				Y
4492	Spectrogram 1	1	224319.798400000	224319.798400000	1372.340	1372.340	67145740.220520083344.wav	62		RS	YELP				Y
4496	Spectrogram 1	1	224474.865000000	224474.865000000	1170.213	1170.213	67145740.220520083844.wav	62		RS	YELP				Y
4497	Spectrogram 1	1	224475.577900000	224475.577900000	936.170	936.170	67145740.220520083844.wav	62		RS	BARK				Y
4498	Spectrogram 1	1	224475.953600000	224475.953600000	1361.702	1361.702	67145740.220520083844.wav	62		RS	YELP				Y
4519	Spectrogram 1	1	225674.627600000	225674.627600000	1063.830	1063.830	67145740.220520085844.wav	62		RS	YELP				Y
4520	Spectrogram 1	1	225676.641100000	225676.641100000	968.085	968.085	67145740.220520085844.wav	62		RS	YELP				Y
4523	Spectrogram 1	1	225731.440600000	225731.440600000	1500.000	1500.000	67145740.220520085844.wav	62		RS	YELP				Y
4529	Spectrogram 1	1	225875.923000000	225875.923000000	1031.915	1031.915	67145740.220520085844.wav	62		RS	YELP				Y
4530	Spectrogram 1	1	225876.520300000	225876.520300000	297.872	297.872	67145740.220520085844.wav	62		RS	GROWL				Y
4532	Spectrogram 1	1	225930.448300000	225930.448300000	1000.000	1000.000	67145740.220520090344.wav	62		RS	YELP				Y
4533	Spectrogram 1	1	225930.843300000	225930.843300000	893.617	893.617	67145740.220520090344.wav	62		RS	YELP				Y
4534	Spectrogram 1	1	225932.211300000	225932.394300000	755.319	978.723	67145740.220520090344.wav	62		RS	YELP				Y
4537	Spectrogram 1	1	226131.011400000	226131.011400000	170.213	170.213	67145740.220520090344.wav	62		RS	GROWL				Y
4547	Spectrogram 1	1	226594.921000000	226594.921000000	957.447	957.447	67145740.220520091344.wav	62		RS	YELP				Y
4550	Spectrogram 1	1	226860.944000000	226860.944000000	787.234	787.234	67145740.220520091844.wav	63		RS	YELP				Y
4551	Spectrogram 1	1	226861.936300000	226861.936300000	797.872	797.872	67145740.220520091844.wav	63		RS	YELP				Y
4560	Spectrogram 1	1	227161.120900000	227161.120900000	1255.319	1255.319	67145740.220520092344.wav	63		RS	YELP				Y
4561	Spectrogram 1	1	227165.446500000	227165.446500000	1234.043	1234.043	67145740.220520092344.wav	63		RS	YELP				Y
4562	Spectrogram 1	1	227176.022800000	227176.022800000	1585.106	1585.106	67145740.220520092344.wav	63		RS	YELP				Y
4564	Spectrogram 1	1	227223.598600000	227223.598600000	1255.319	1255.319	67145740.220520092344.wav	63		RS	YELP				Y
4566	Spectrogram 1	1	227360.981600000	227360.981600000	553.191	553.191	67145740.220520092344.wav	63		RS	BARK				Y
4567	Spectrogram 1	1	227361.887200000	227361.887200000	500.000	500.000	67145740.220520092344.wav	63		RS	BARK				Y
4570	Spectrogram 1	1	227562.655300000	227562.655300000	1085.106	1085.106	67145740.220520092844.wav	63		RS	YELP				Y
4572	Spectrogram 1	1	227641.600000000	227641.600000000	212.766	212.766	67145740.220520092844.wav	63		RS	GROWL			RS	Y
4593	Spectrogram 1	1	228407.346200000	228407.346200000	148.936	148.936	67145740.220520094344.wav	63		RS	GROWL			RS growl	Y
4609	Spectrogram 1	1	229061.783000000	229061.783000000	957.447	957.447	67145740.220520095344.wav	63		RS	YELP				Y
4610	Spectrogram 1	1	229062.453000000	229062.453000000	1031.915	1031.915	67145740.220520095344.wav	63		RS	YELP				Y
4611	Spectrogram 1	1	229063.021400000	229063.021400000	946.809	946.809	67145740.220520095344.wav	63		RS	YELP				Y
4612	Spectrogram 1	1	229070.391400000	229070.391400000	744.681	744.681	67145740.220520095344.wav	63		RS	YELP				Y
4613	Spectrogram 1	1	229073.978700000	229073.978700000	563.830	563.830	67145740.220520095344.wav	63		RS	YELP				Y
4614	Spectrogram 1	1	229080.014800000	229087.856800000	553.191	1404.255	67145740.220520095344.wav	63		RS	YELP		5		Y
4616	Spectrogram 1	1	229119.605800000	229119.605800000	819.149	819.149	67145740.220520095344.wav	63		RS	YELP				Y
4617	Spectrogram 1	1	229148.490000000	229148.490000000	808.511	808.511	67145740.220520095344.wav	63		RS	YELP				Y
4618	Spectrogram 1	1	229157.488900000	229165.128600000	531.915	1148.936	67145740.220520095344.wav	63		RS	YELP		5		Y
4619	Spectrogram 1	1	229174.160000000	229174.160000000	872.340	872.340	67145740.220520095344.wav	63		RS	YELP				Y
4625	Spectrogram 1	1	229557.912800000	229557.912800000	1319.149	1319.149	67145740.220520100344.wav	63		RS	YELP				Y
4627	Spectrogram 1	1	229634.237900000	229634.237900000	234.043	234.043	67145740.220520100344.wav	63		RS	GROWL?			RS growl?	Y
4630	Spectrogram 1	1	229685.383500000	229685.383500000	1085.106	1085.106	67145740.220520100344.wav	63		RS	YELP				Y
4631	Spectrogram 1	1	229689.593500000	229689.593500000	1212.766	1212.766	67145740.220520100344.wav	63		RS	YELP				Y
4663	Spectrogram 1	1	231168.465400000	231168.465400000	1290.323	1290.323	67145740.220520102844.wav	64		RS	YELP				Y
4681	Spectrogram 1	1	232334.834300000	232337.791900000	827.957	2021.505	67145740.220520104844.wav	64		RS	YELP		3		Y
4685	Spectrogram 1	1	232505.819600000	232515.819600000	870.968	1440.860	67145740.220520104844.wav	64		RS	YELP		4		Y
4688	Spectrogram 1	1	232548.412000000	232548.412000000	1150.538	1150.538	67145740.220520105345.wav	64		RS	YELP				Y
4689	Spectrogram 1	1	232550.560400000	232550.560400000	1204.301	1204.301	67145740.220520105345.wav	64		RS	YELP				Y
4690	Spectrogram 1	1	232551.764600000	232551.764600000	978.495	978.495	67145740.220520105345.wav	64		RS	YELP				Y
4694	Spectrogram 1	1	232626.300400000	232626.300400000	1483.871	1483.871	67145740.220520105345.wav	64		RS	YELP				Y
4706	Spectrogram 1	1	233336.883700000	233336.883700000	236.559	236.559	67145740.220520110345.wav	64		RS	GROWL			RS growl	Y
4721	Spectrogram 1	1	234222.856800000	234222.856800000	1795.699	1795.699	67145740.220520111845.wav	65		RS	YELP				Y
4735	Spectrogram 1	1	235003.598600000	235003.598600000	247.312	247.312	67145740.220520113345.wav	65		RS	GROWL			RS growl	Y
4740	Spectrogram 1	1	235227.560700000	235227.560700000	1279.570	1279.570	67145740.220520113845.wav	65		RS	YELP				Y
4741	Spectrogram 1	1	235228.880600000	235228.880600000	881.720	881.720	67145740.220520113845.wav	65		RS	YELP				Y
4766	Spectrogram 1	1	236482.876900000	236482.876900000	892.473	892.473	67145740.220520115845.wav	65		RS	YELP				Y
4767	Spectrogram 1	1	236570.876600000	236570.876600000	978.495	978.495	67145740.220520115845.wav	65		RS	YELP				Y
4770	Spectrogram 1	1	236789.942000000	236789.942000000	1150.538	1150.538	67145740.220520120345.wav	65		RS	YELP				Y
4773	Spectrogram 1	1	236842.491500000	236842.491500000	1172.043	1172.043	67145740.220520120345.wav	65		RS	YELP				Y
4774	Spectrogram 1	1	236845.771400000	236845.771400000	989.247	989.247	67145740.220520120345.wav	65		RS	YELP				Y
4785	Spectrogram 1	1	237017.608900000	237017.888300000	924.731	1645.161	67145740.220520120845.wav	65		RS	YELP				Y
4786	Spectrogram 1	1	237018.071300000	237018.071300000	591.398	591.398	67145740.220520120845.wav	65		RS	BARK				Y
4787	Spectrogram 1	1	237020.123400000	237020.518300000	956.989	1290.323	67145740.220520120845.wav	65		RS	YELP				Y
4788	Spectrogram 1	1	237021.741800000	237022.117600000	892.473	1537.634	67145740.220520120845.wav	65		RS	YELP				Y
4789	Spectrogram 1	1	237024.576000000	237024.576000000	1301.075	1301.075	67145740.220520120845.wav	65		RS	YELP				Y
4790	Spectrogram 1	1	237025.211800000	237025.211800000	526.882	526.882	67145740.220520120845.wav	65		RS	BARK				Y
4794	Spectrogram 1	1	237172.472300000	237172.472300000	215.054	215.054	67145740.220520120845.wav	65		RS	GROWL			RS growl	Y
4796	Spectrogram 1	1	237263.299900000	237263.299900000	1333.333	1333.333	67145740.220520120845.wav	65		RS	YELP				Y
4799	Spectrogram 1	1	237321.533400000	237321.533400000	860.215	860.215	67145740.220520121345.wav	65		RS	YELP				Y
4804	Spectrogram 1	1	237547.051000000	237547.051000000	709.677	709.677	67145740.220520121345.wav	65		RS	YELP				Y
4805	Spectrogram 1	1	237547.619400000	237547.619400000	290.323	290.323	67145740.220520121345.wav	65		RS	GROWL				Y
4806	Spectrogram 1	1	237548.939300000	237548.939300000	204.301	204.301	67145740.220520121345.wav	65		RS	GROWL				Y
4808	Spectrogram 1	1	237612.779700000	237612.779700000	1096.774	1096.774	67145740.220520121345.wav	66		RS	YELP				Y
4809	Spectrogram 1	1	237619.773000000	237619.773000000	1258.065	1258.065	67145740.220520121845.wav	66		RS	YELP				Y
4810	Spectrogram 1	1	237625.112800000	237625.478900000	881.720	1333.333	67145740.220520121845.wav	66		RS	YELP				Y
4815	Spectrogram 1	1	237705.001600000	237705.001600000	1311.828	1311.828	67145740.220520121845.wav	66		RS	YELP				Y
4816	Spectrogram 1	1	237714.578600000	237714.578600000	1204.301	1204.301	67145740.220520121845.wav	66		RS	YELP				Y
4817	Spectrogram 1	1	237724.031200000	237731.613100000	741.935	1526.882	67145740.220520121845.wav	66		RS	YELP		3		Y
4818	Spectrogram 1	1	237750.067300000	237750.067300000	967.742	967.742	67145740.220520121845.wav	66		RS	YELP				Y
4825	Spectrogram 1	1	237910.249500000	237910.249500000	1419.355	1419.355	67145740.220520121845.wav	66		RS	YELP				Y
4826	Spectrogram 1	1	237918.178200000	237918.178200000	1516.129	1516.129	67145740.220520122345.wav	66		RS	YELP				Y
4827	Spectrogram 1	1	237924.385900000	237924.385900000	1236.559	1236.559	67145740.220520122345.wav	66		RS	YELP				Y
4828	Spectrogram 1	1	237926.630600000	237926.630600000	1279.570	1279.570	67145740.220520122345.wav	66		RS	YELP				Y
4830	Spectrogram 1	1	237982.862900000	237982.862900000	580.645	580.645	67145740.220520122345.wav	66		RS	YELP				Y
4831	Spectrogram 1	1	237986.755000000	237986.755000000	623.656	623.656	67145740.220520122345.wav	66		RS	YELP				Y
4832	Spectrogram 1	1	237987.246300000	237987.246300000	580.645	580.645	67145740.220520122345.wav	66		RS	BARK				Y
4833	Spectrogram 1	1	237987.612400000	237987.612400000	483.871	483.871	67145740.220520122345.wav	66		RS	BARK				Y
4834	Spectrogram 1	1	237994.357000000	238001.688400000	752.688	1430.108	67145740.220520122345.wav	66		RS	YELP		3		Y
4837	Spectrogram 1	1	238065.203100000	238067.862000000	849.462	1494.624	67145740.220520122345.wav	66		RS	YELP		3		Y
4838	Spectrogram 1	1	238071.000900000	238076.164700000	935.484	1655.914	67145740.220520122345.wav	66		RS	YELP		4		Y
4841	Spectrogram 1	1	238084.738000000	238087.705200000	903.226	1602.151	67145740.220520122345.wav	66		RS	YELP		3		Y
4846	Spectrogram 1	1	238123.717700000	238123.717700000	860.215	860.215	67145740.220520122345.wav	66		RS	YELP				Y
4852	Spectrogram 1	1	238312.226200000	238314.191500000	774.194	1516.129	67145740.220520122845.wav	66		RS	YELP		2		Y
4853	Spectrogram 1	1	238329.552300000	238336.922300000	698.925	1440.860	67145740.220520122845.wav	66		RS	YELP		3		Y
4854	Spectrogram 1	1	238341.048200000	238341.048200000	1290.323	1290.323	67145740.220520122845.wav	66		RS	YELP				Y
4855	Spectrogram 1	1	238341.992300000	238341.992300000	1279.570	1279.570	67145740.220520122845.wav	66		RS	YELP				Y
4856	Spectrogram 1	1	238348.090600000	238348.090600000	1150.538	1150.538	67145740.220520122845.wav	66		RS	YELP				Y
4857	Spectrogram 1	1	238360.993000000	238360.993000000	1354.839	1354.839	67145740.220520122845.wav	66		RS	YELP				Y
4858	Spectrogram 1	1	238359.857100000	238359.857100000	1064.516	1064.516	67145740.220520122845.wav	66		RS	YELP				Y
4859	Spectrogram 1	1	238364.133700000	238364.133700000	1107.527	1107.527	67145740.220520122845.wav	66		RS	YELP				Y
4860	Spectrogram 1	1	238390.980800000	238390.980800000	1010.753	1010.753	67145740.220520122845.wav	66		RS	YELP				Y
4861	Spectrogram 1	1	238394.232700000	238394.232700000	1236.559	1236.559	67145740.220520122845.wav	66		RS	YELP				Y
4862	Spectrogram 1	1	238397.277000000	238397.277000000	1064.516	1064.516	67145740.220520122845.wav	66		RS	YELP				Y
4863	Spectrogram 1	1	238403.067000000	238403.067000000	1053.763	1053.763	67145740.220520122845.wav	66		RS	YELP				Y
4864	Spectrogram 1	1	238404.184500000	238404.184500000	1064.516	1064.516	67145740.220520122845.wav	66		RS	YELP				Y
4865	Spectrogram 1	1	238409.432300000	238416.522900000	849.462	1290.323	67145740.220520122845.wav	66		RS	YELP		7		Y
4866	Spectrogram 1	1	238419.610100000	238426.055200000	698.925	1118.280	67145740.220520122845.wav	66		RS	YELP		3		Y
4868	Spectrogram 1	1	238453.819300000	238453.819300000	784.946	784.946	67145740.220520122845.wav	66		RS	YELP				Y
4869	Spectrogram 1	1	238478.977800000	238478.977800000	870.968	870.968	67145740.220520122845.wav	66		RS	YELP				Y
4870	Spectrogram 1	1	238490.659300000	238490.659300000	849.462	849.462	67145740.220520122845.wav	66		RS	YELP				Y
4871	Spectrogram 1	1	238603.438300000	238603.438300000	1225.806	1225.806	67145740.220520123345.wav	66		RS	YELP				Y
4872	Spectrogram 1	1	238605.365100000	238605.365100000	1096.774	1096.774	67145740.220520123345.wav	66		RS	YELP				Y
4873	Spectrogram 1	1	238712.957500000	238721.570200000	591.398	1344.086	67145740.220520123345.wav	66		RS	YELP		4		Y
4874	Spectrogram 1	1	238723.608200000	238730.824000000	602.151	1344.086	67145740.220520123345.wav	66		RS	YELP		3		Y
4875	Spectrogram 1	1	238736.911800000	238736.911800000	1096.774	1096.774	67145740.220520123345.wav	66		RS	YELP				Y
4876	Spectrogram 1	1	238742.393500000	238742.393500000	903.226	903.226	67145740.220520123345.wav	66		RS	YELP				Y
4877	Spectrogram 1	1	238748.705400000	238748.705400000	989.247	989.247	67145740.220520123345.wav	66		RS	YELP				Y
4878	Spectrogram 1	1	238754.332500000	238754.332500000	989.247	989.247	67145740.220520123345.wav	66		RS	YELP				Y
4879	Spectrogram 1	1	238759.226500000	238759.226500000	849.462	849.462	67145740.220520123345.wav	66		RS	YELP				Y
4880	Spectrogram 1	1	238761.107800000	238765.847600000	623.656	1440.860	67145740.220520123345.wav	66		RS	YELP		3		Y
4881	Spectrogram 1	1	238778.598600000	238781.103400000	580.645	1354.839	67145740.220520123345.wav	66		RS	YELP		2		Y
4891	Spectrogram 1	1	239338.374400000	239338.374400000	1139.785	1139.785	67145740.220520124345.wav	66		RS	YELP				Y
4895	Spectrogram 1	1	239521.966900000	239521.966900000	1010.753	1010.753	67145740.220520124845.wav	66		RS	YELP				Y
4897	Spectrogram 1	1	239596.081500000	239596.495700000	1172.043	1677.419	67145740.220520124845.wav	66		RS	YELP				Y
4899	Spectrogram 1	1	239763.525900000	239763.525900000	924.731	924.731	67145740.220520125345.wav	66		RS	YELP				Y
4908	Spectrogram 1	1	240866.878500000	240873.747400000	731.183	1311.828	67145740.220520130845.wav	66		RS	YELP		5		Y
4911	Spectrogram 1	1	241211.183100000	241211.183100000	860.215	860.215	67145740.220520131345.wav	67		RS	YELP				Y
4917	Spectrogram 1	1	241767.012500000	241767.012500000	1333.333	1333.333	67145740.220520132345.wav	67		RS	YELP				Y
4922	Spectrogram 1	1	242399.288700000	242399.288700000	1172.043	1172.043	67145740.220520133345.wav	67		RS	YELP				Y
4943	Spectrogram 1	1	243455.785500000	243455.785500000	1446.429	1446.429	67145740.220520135345.wav	67		RS	YELP				Y
4944	Spectrogram 1	1	243459.590900000	243459.590900000	1467.857	1467.857	67145740.220520135345.wav	67		RS	YELP				Y
4945	Spectrogram 1	1	243463.659000000	243463.659000000	1757.143	1757.143	67145740.220520135345.wav	67		RS	YELP				Y
4946	Spectrogram 1	1	243465.460500000	243465.460500000	1800.000	1800.000	67145740.220520135345.wav	67		RS	YELP				Y
4947	Spectrogram 1	1	243464.834300000	243464.834300000	1221.429	1221.429	67145740.220520135345.wav	67		RS	BARK				Y
4948	Spectrogram 1	1	243465.942200000	243465.942200000	1232.143	1232.143	67145740.220520135345.wav	67		RS	BARK				Y
4949	Spectrogram 1	1	243466.491400000	243466.491400000	1125.000	1125.000	67145740.220520135345.wav	67		RS	BARK				Y
4950	Spectrogram 1	1	243466.208500000	243466.208500000	1210.714	1210.714	67145740.220520135345.wav	67		RS	YELP				Y
4951	Spectrogram 1	1	243466.613100000	243466.613100000	1607.143	1607.143	67145740.220520135345.wav	67		RS	YELP				Y
4952	Spectrogram 1	1	243467.220000000	243467.220000000	1317.857	1317.857	67145740.220520135345.wav	67		RS	YELP				Y
4953	Spectrogram 1	1	243466.892500000	243466.892500000	1435.714	1435.714	67145740.220520135345.wav	67		RS	BARK				Y
4954	Spectrogram 1	1	243467.875200000	243467.875200000	1189.286	1189.286	67145740.220520135345.wav	67		RS	YELP				Y
4955	Spectrogram 1	1	243467.586100000	243467.586100000	1017.857	1017.857	67145740.220520135345.wav	67		RS	BARK				Y
4956	Spectrogram 1	1	243468.588100000	243468.588100000	1232.143	1232.143	67145740.220520135345.wav	67		RS	BARK				Y
4957	Spectrogram 1	1	243469.204600000	243469.204600000	1317.857	1317.857	67145740.220520135345.wav	67		RS	YELP				Y
4958	Spectrogram 1	1	243469.445500000	243469.445500000	782.143	782.143	67145740.220520135345.wav	67		RS	BARK				Y
4959	Spectrogram 1	1	243469.811600000	243469.811600000	1178.571	1178.571	67145740.220520135345.wav	67		RS	YELP				Y
4961	Spectrogram 1	1	243470.033100000	243470.033100000	492.857	492.857	67145740.220520135345.wav	67		RS	BARK				Y
4965	Spectrogram 1	1	243647.180600000	243647.180600000	1232.143	1232.143	67145740.220520135845.wav	67		RS	YELP				Y
4966	Spectrogram 1	1	243651.005300000	243651.005300000	1275.000	1275.000	67145740.220520135845.wav	67		RS	YELP				Y
4967	Spectrogram 1	1	243652.113200000	243652.113200000	1103.571	1103.571	67145740.220520135845.wav	67		RS	YELP				Y
4968	Spectrogram 1	1	243660.037500000	243660.037500000	782.143	782.143	67145740.220520135845.wav	67		RS	BARK				Y
4978	Spectrogram 1	1	244108.738700000	244109.480500000	139.286	707.143	67145740.220520140345.wav	67		RS	BARK		2		Y
4980	Spectrogram 1	1	244194.103000000	244194.103000000	192.857	192.857	67145740.220520140345.wav	67		RS	GROWL			RS growl	Y
4987	Spectrogram 1	1	244576.754100000	244576.754100000	1200.000	1200.000	67145740.220520141345.wav	67		RS	YELP			RS yelp	Y
4994	Spectrogram 1	1	244807.748100000	244807.748100000	717.857	717.857	67145740.220520141345.wav	68		RS	YELP				Y
4995	Spectrogram 1	1	244808.037200000	244808.037200000	996.429	996.429	67145740.220520141345.wav	68		RS	YELP				Y
4996	Spectrogram 1	1	244811.534300000	244811.534300000	696.429	696.429	67145740.220520141345.wav	68		RS	YELP				Y
5045	Spectrogram 1	1	247213.319200000	247213.319200000	1200.000	1200.000	67145740.220520145345.wav	68		RS	YELP				Y
5046	Spectrogram 1	1	247214.427100000	247214.427100000	975.000	975.000	67145740.220520145345.wav	68		RS	YELP				Y
5062	Spectrogram 1	1	247775.985200000	247775.985200000	1139.785	1139.785	67145740.220520150345.wav	68		RS	YELP				Y
5063	Spectrogram 1	1	247776.524700000	247776.524700000	1043.011	1043.011	67145740.220520150345.wav	68		RS	YELP				Y
5064	Spectrogram 1	1	247777.016000000	247777.016000000	623.656	623.656	67145740.220520150345.wav	68		RS	BARK				Y
5065	Spectrogram 1	1	247779.068000000	247779.068000000	795.699	795.699	67145740.220520150345.wav	68		RS	BARK				Y
5066	Spectrogram 1	1	247779.453400000	247779.453400000	1225.806	1225.806	67145740.220520150345.wav	68		RS	YELP				Y
5067	Spectrogram 1	1	247779.665300000	247779.665300000	569.892	569.892	67145740.220520150345.wav	68		RS	BARK				Y
5071	Spectrogram 1	1	247914.941200000	247914.941200000	1559.140	1559.140	67145740.220520150845.wav	68		RS	YELP				Y
5072	Spectrogram 1	1	247916.116500000	247916.116500000	1591.398	1591.398	67145740.220520150845.wav	68		RS	YELP				Y
