Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
2064	Spectrogram 1	1	208690.837071357	208691.540588945	704.485	1234.828	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041344.wav	67145740.220520041344.wav	0.7035	175.8081	X	0	1	X	Y		
2065	Spectrogram 1	1	208691.923754774	208692.614709548	641.161	1836.412	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041344.wav	67145740.220520041344.wav	0.6910	176.8947	X	0	1	X	Y		
2066	Spectrogram 1	1	208692.953905528	208693.148629146	664.908	1005.277	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041344.wav	67145740.220520041344.wav	0.1947	177.9249	X	0	1	X	Y		
2067	Spectrogram 1	1	208693.381041206	208694.040588945	609.499	1100.264	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041344.wav	67145740.220520041344.wav	0.6595	178.3520	X	0	1	X	Y		
2068	Spectrogram 1	1	208957.473934673	208957.863381910	712.401	1527.704	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.3894	142.4364	X	0	1	X	Y		
2069	Spectrogram 1	1	208981.073641541	208981.544747069	506.596	1029.024	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.4711	166.0361	X	0	1	Y	Y		
2070	Spectrogram 1	1	208983.033440536	208983.416606365	498.681	934.037	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.3832	167.9959	X	0	1	Y	Y		
2071	Spectrogram 1	1	208984.974395310	208985.439219431	403.694	870.712	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.4648	169.9369	X	0	1	X	Y		
2072	Spectrogram 1	1	208986.923073134	208987.299957557	498.681	918.206	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.3769	171.8856	X	0	1	X	Y		
2073	Spectrogram 1	1	208988.217042984	208988.838902280	562.005	1147.757	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.6219	173.1795	X	0	1	X	Y		
2074	Spectrogram 1	1	208989.322570622	208990.654228913	490.765	1139.842	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	1.3317	174.2851	X	0	3	X	Y		
2075	Spectrogram 1	1	208991.106490220	208991.514781677	474.934	1211.082	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.4083	176.0690	X	0	1	X	Y		
2076	Spectrogram 1	1	208993.264791777	208993.497203837	609.499	1100.264	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.2324	178.2273	X	0	1	X	Y		
2077	Spectrogram 1	1	208993.861525445	208994.269816903	601.583	997.361	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.4083	178.8240	X	0	1	X	Y		
2078	Spectrogram 1	1	209006.502630151	209007.137052261	554.090	1044.855	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520041844.wav	67145740.220520041844.wav	0.6344	191.4651	X	0	1	X	Y		
2079	Spectrogram 1	1	209245.769792965	209246.027330653	585.752	1013.193	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520042344.wav	67145740.220520042344.wav	0.2575	130.6900	X	0	1	X	Y		
2080	Spectrogram 1	1	209248.590144724	209248.904215075	736.148	1147.757	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520042344.wav	67145740.220520042344.wav	0.3141	133.5103	X	0	1	X	Y		
2081	Spectrogram 1	1	209864.357209045	209864.815751759	593.668	1044.855	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520043344.wav	67145740.220520043344.wav	0.4585	149.2072	X	0	1	X	Y		
2082	Spectrogram 1	1	210353.454942462	210353.743887186	633.245	1226.913	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520044344.wav	67145740.220520044344.wav	0.2889	38.2811	X	0	1	Y	Y		
2083	Spectrogram 1	1	210356.049163568	210356.281575628	973.615	1282.322	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520044344.wav	67145740.220520044344.wav	0.2324	40.8753	X	0	1	Y	Y		
2084	Spectrogram 1	1	210361.162228894	210361.557957538	799.472	1321.900	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520044344.wav	67145740.220520044344.wav	0.3957	45.9884	X	0	1	Y	Y		
2085	Spectrogram 1	1	210934.998385930	210935.438084422	736.148	1741.425	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.4397	19.7712	X	0	1	X	Y		
2086	Spectrogram 1	1	210971.947579648	210972.582001759	609.499	1084.433	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.6344	56.7204	X	0	1	X	Y		
2087	Spectrogram 1	1	210974.020443970	210974.566926382	514.512	1076.517	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.5465	58.7933	X	0	1	X	Y		
2088	Spectrogram 1	1	210975.044313317	210975.691298241	720.317	1187.335	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.6470	59.8171	X	0	1	X	Y		
2089	Spectrogram 1	1	210976.011650000	210976.683760553	728.232	1321.900	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.6721	60.7845	X	0	1	X	Y		
2090	Spectrogram 1	1	210977.029237940	210977.519187688	641.161	1187.335	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	0.4899	61.8021	X	0	1	X	Y		
2091	Spectrogram 1	1	211211.804048571	211215.252541033	403.694	1519.789	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045344.wav	67145740.220520045344.wav	3.4485	296.5769	X	0	1	X	Y		
2092	Spectrogram 1	1	211216.106812390	211216.376912892	221.636	1337.731	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.2701	0.8350	X	0	1	X	Y		
2093	Spectrogram 1	1	211217.256309877	211217.507566159	672.823	1171.504	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.2513	1.9845	X	0	1	X	Y		
2094	Spectrogram 1	1	211223.308176814	211224.137322542	94.987	1606.860	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.8291	8.0363	Y	2	1	X	BY		
2095	Spectrogram 1	1	211225.230287366	211225.965211990	0.000	490.765	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.7349	9.9585	Y	1	0	X	G		
2096	Spectrogram 1	1	211313.692359635	211314.031555614	601.583	997.361	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.3392	98.4205	X	0	1	X	Y		
2097	Spectrogram 1	1	211314.257686268	211314.860701343	55.409	1796.834	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.6030	98.9859	Y	2	0	X	B		
2098	Spectrogram 1	1	211315.030299333	211315.934821946	47.493	2034.301	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.9045	99.7585	Y	2	1	X	BY		
2099	Spectrogram 1	1	211316.277950707	211317.829458245	55.409	1978.892	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	1.5515	101.0061	Y	2	2	X	BY		
2100	Spectrogram 1	1	211402.483453266	211402.929433166	815.303	1480.211	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.4460	187.2116	X	0	1	X	Y		
2101	Spectrogram 1	1	211470.907790249	211471.749498791	886.544	1511.873	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520045844.wav	67145740.220520045844.wav	0.8417	255.6360	X	0	2	X	Y		
2102	Spectrogram 1	1	211966.850649752	211968.603162315	0.000	1393.140	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520050844.wav	67145740.220520050844.wav	1.7525	151.5260	X	0	1	X	Y		
2103	Spectrogram 1	1	212384.517201073	212386.093834239	47.493	1456.464	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	1.5766	269.1734	Y	2	2	X	BY		
2104	Spectrogram 1	1	212388.645521476	212389.418134541	23.747	1686.016	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	0.7726	273.3017	Y	1	1	X	BY		
2105	Spectrogram 1	1	212397.597604523	212397.943081910	554.090	973.615	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	0.3455	282.2538	X	0	1	X	Y		
2106	Spectrogram 1	1	212411.638795266	212411.959147025	656.992	1100.264	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	0.3204	296.2950	X	0	1	X	Y		
2107	Spectrogram 1	1	212412.298343005	212412.731760090	759.894	1606.860	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	0.4334	296.9545	X	0	1	X	Y		
2108	Spectrogram 1	1	212413.271961095	212413.642564110	759.894	1337.731	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051344.wav	67145740.220520051344.wav	0.3706	297.9281	X	0	1	X	Y		
2109	Spectrogram 1	1	212417.702322750	212418.003830288	585.752	973.615	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.3015	2.3118	X	0	1	X	Y		
2110	Spectrogram 1	1	212420.095538831	212420.547800137	261.214	1432.718	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.4523	4.7050	X	0	1	X	Y		
2111	Spectrogram 1	1	212422.970905637	212424.440754884	23.747	1781.003	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	1.4698	7.5804	Y	2	1	X	BY		
2112	Spectrogram 1	1	212429.659697147	212430.055425791	435.356	1757.256	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.3957	14.2692	X	0	1	X	Y		
2113	Spectrogram 1	1	212430.752661971	212431.267737348	530.343	1741.425	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.5151	15.3622	X	0	1	X	Y		
2114	Spectrogram 1	1	212437.047320319	212437.436767555	403.694	1496.042	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.3894	21.6568	X	0	1	X	Y		
2115	Spectrogram 1	1	212438.046064037	212438.466918309	546.174	1084.433	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.4209	22.6556	X	0	1	X	Y		
2116	Spectrogram 1	1	212443.067323424	212443.507021917	316.623	1306.069	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.4397	27.6768	X	0	1	X	Y		
2117	Spectrogram 1	1	212443.909031967	212444.267072168	23.747	1353.562	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.3580	28.5185	Y	1	0	X	B		
2118	Spectrogram 1	1	212444.436670158	212445.045966641	31.662	1448.549	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.6093	29.0462	Y	1	1	X	BY		
2119	Spectrogram 1	1	212445.628927554	212448.210585845	47.493	1907.652	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	2.5817	30.2384	Y	3	3	X	BY		
2120	Spectrogram 1	1	212449.825292993	212451.741122139	79.156	1440.633	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	1.9158	34.4348	Y	3	2	X	BY		
2121	Spectrogram 1	1	212505.587616306	212506.247164045	641.161	1131.926	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520051844.wav	67145740.220520051844.wav	0.6595	90.1971	X	0	1	X	Y		
2122	Spectrogram 1	1	212889.167649508	212890.800815337	379.947	1258.575	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520052344.wav	67145740.220520052344.wav	1.6332	173.7678	X	0	1	X	Y		
2123	Spectrogram 1	1	212892.433981166	212894.469157046	7.916	1836.412	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520052344.wav	67145740.220520052344.wav	2.0352	177.0341	X	0	1	X	Y		
2124	Spectrogram 1	1	213073.440911558	213073.723574874	585.752	1757.256	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520052844.wav	67145740.220520052844.wav	0.2827	58.0196	X	0	1	X	Y		
2125	Spectrogram 1	1	213606.546651586	213607.463737013	7.916	870.712	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053344.wav	67145740.220520053344.wav	0.9171	291.0558	Y	1	0	X	G		
2126	Spectrogram 1	1	213608.217505857	213608.638360128	31.662	435.356	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053344.wav	67145740.220520053344.wav	0.4209	292.7267	Y	1	0	X	G		
2127	Spectrogram 1	1	213666.059655450	213668.886288616	55.409	664.908	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053844.wav	67145740.220520053844.wav	2.8266	50.5940	X	1	0	X	G	TOO WEIRD	
2128	Spectrogram 1	1	213739.116177638	213739.442810804	759.894	1361.478	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053844.wav	67145740.220520053844.wav	0.3266	123.6505	X	0	1	X	Y		
2129	Spectrogram 1	1	213744.565253266	213744.785102513	23.747	1757.256	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053844.wav	67145740.220520053844.wav	0.2198	129.0996	Y	1	0	X	B	GOOD BARK	
2130	Spectrogram 1	1	213877.547211351	213877.823593261	174.142	1503.958	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053844.wav	67145740.220520053844.wav	0.2764	262.0815	Y	1	0	X	B		
2131	Spectrogram 1	1	213885.210066422	213885.568106624	664.908	1084.433	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520053844.wav	67145740.220520053844.wav	0.3580	269.7444	X	0	1	X	Y		
2132	Spectrogram 1	1	213995.577850754	213995.923328141	941.953	1670.185	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054344.wav	67145740.220520054344.wav	0.3455	80.0380	X	0	1	X	Y		
2133	Spectrogram 1	1	214005.266289339	214005.511264213	1021.108	1377.309	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054344.wav	67145740.220520054344.wav	0.2450	89.7265	X	0	1	X	Y		
2134	Spectrogram 1	1	214103.740743229	214104.067376395	751.979	1432.718	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054344.wav	67145740.220520054344.wav	0.3266	188.2009	X	0	1	X	Y		
2135	Spectrogram 1	1	214326.702257980	214327.211051950	277.045	1234.828	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054844.wav	67145740.220520054844.wav	0.5088	111.1674	Y	1	1	X	BY		
2136	Spectrogram 1	1	214327.933413759	214328.643212754	102.902	1258.575	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054844.wav	67145740.220520054844.wav	0.7098	112.3986	Y	1	1	X	BY		
2137	Spectrogram 1	1	214329.378137377	214329.692207729	316.623	926.121	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520054844.wav	67145740.220520054844.wav	0.3141	113.8433	X	0	1	X	Y		
2138	Spectrogram 1	1	214853.271311419	214853.673321469	593.668	1108.179	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520055844.wav	67145740.220520055844.wav	0.4020	37.6358	X	0	1	X	Y		
2139	Spectrogram 1	1	214854.081612926	214854.678346595	751.979	1266.491	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520055844.wav	67145740.220520055844.wav	0.5967	38.4461	X	0	1	X	Y		
2140	Spectrogram 1	1	216082.741394065	216083.564258387	625.330	1717.678	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520061844.wav	67145740.220520061844.wav	0.8229	67.0147	X	0	2	X	Y		
2141	Spectrogram 1	1	216305.524790452	216305.738358291	1187.335	1551.451	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520061844.wav	67145740.220520061844.wav	0.2136	289.7981	X	0	1	X	Y		
2142	Spectrogram 1	1	216623.451706965	216623.583616513	641.161	981.530	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.1319	7.7137	X	0	1	X	Y		
2143	Spectrogram 1	1	216628.973063749	216629.262008473	601.583	1084.433	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.2889	13.2351	X	0	1	X	Y		
2144	Spectrogram 1	1	216640.528807973	216640.905692395	7.916	498.681	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.3769	24.7908	Y	1	0	X	G		
2145	Spectrogram 1	1	216648.758057106	216649.109815900	31.662	506.596	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.3518	33.0201	Y	1	0	X	G		
2146	Spectrogram 1	1	216652.621122433	216652.979162634	47.493	546.174	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.3580	36.8831	Y	1	0	X	G		
2147	Spectrogram 1	1	216660.140471859	216660.542481910	15.831	395.778	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.4020	44.4025	Y	1	0	X	G		
2148	Spectrogram 1	1	216788.842664824	216789.313770352	870.712	1559.367	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520062844.wav	67145740.220520062844.wav	0.4711	173.1047	X	0	1	X	Y		
2149	Spectrogram 1	1	217750.595587225	217750.859406320	1527.704	2018.470	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520064344.wav	67145740.220520064344.wav	0.2638	234.7611	X	0	1	X	Y		
2150	Spectrogram 1	1	218465.998327638	218466.299835176	728.232	1171.504	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520065844.wav	67145740.220520065844.wav	0.3015	50.0840	X	0	1	X	Y		
2151	Spectrogram 1	1	218470.721868087	218471.255787685	387.863	1662.269	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520065844.wav	67145740.220520065844.wav	0.5339	54.8075	X	0	1	X	Y		
2152	Spectrogram 1	1	218608.767534006	218609.822810388	71.240	1005.277	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520065844.wav	67145740.220520065844.wav	1.0553	192.8532	Y	3	0	X	B		
2153	Spectrogram 1	1	218674.916036284	218675.280357892	918.206	1654.354	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520065844.wav	67145740.220520065844.wav	0.3643	259.0017	X	0	1	X	Y		
2154	Spectrogram 1	1	219574.651953266	219575.173310050	751.979	1575.198	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520071344.wav	67145740.220520071344.wav	0.5214	258.6591	X	0	1	X	Y		
2155	Spectrogram 1	1	219941.798371859	219942.093597990	110.818	1187.335	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520072344.wav	67145740.220520072344.wav	0.2952	25.7444	Y	1	0	X	B		
2156	Spectrogram 1	1	221231.474796343	221231.682082776	846.966	1503.958	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520074344.wav	67145740.220520074344.wav	0.2073	115.3755	X	0	1	X	Y		
2157	Spectrogram 1	1	222140.059609045	222140.354835176	831.135	1353.562	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520075844.wav	67145740.220520075844.wav	0.2952	123.8233	X	0	1	X	Y		
2158	Spectrogram 1	1	222156.404204589	222156.762244790	894.459	1480.211	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520075844.wav	67145740.220520075844.wav	0.3580	140.1679	X	0	1	X	Y		
2159	Spectrogram 1	1	222947.088552707	222947.396341652	720.317	1234.828	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520081344.wav	67145740.220520081344.wav	0.3078	30.8344	X	0	1	X	Y		
2160	Spectrogram 1	1	223009.391292965	223009.648830653	1211.082	1630.607	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520081344.wav	67145740.220520081344.wav	0.2575	93.1371	X	0	1	X	Y		
2161	Spectrogram 1	1	223010.503102010	223010.810890955	1313.984	1781.003	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520081344.wav	67145740.220520081344.wav	0.3078	94.2489	X	0	1	X	Y		
2162	Spectrogram 1	1	223012.205363317	223012.494308040	1250.660	1955.145	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520081344.wav	67145740.220520081344.wav	0.2889	95.9512	X	0	1	X	Y		
2163	Spectrogram 1	1	223014.297071859	223014.586016583	1337.731	1907.652	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520081344.wav	67145740.220520081344.wav	0.2889	98.0429	X	0	1	X	Y		
2164	Spectrogram 1	1	223521.960734673	223522.255960804	641.161	1401.055	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520082344.wav	67145740.220520082344.wav	0.2952	5.6567	X	0	1	X	Y		
2165	Spectrogram 1	1	223558.936457789	223559.244246734	688.654	1424.802	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520082344.wav	67145740.220520082344.wav	0.3078	42.6325	X	0	1	Y	Y		
2166	Spectrogram 1	1	223560.519372362	223561.781935176	31.662	1899.736	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520082344.wav	67145740.220520082344.wav	1.2626	44.2154	X	1	1	Y	BY		
2167	Spectrogram 1	1	224319.584832161	224319.986842211	688.654	1670.185	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520083344.wav	67145740.220520083344.wav	0.4020	203.2328	X	0	1	X	Y		
2168	Spectrogram 1	1	224475.507602958	224476.148306476	110.818	1662.269	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520083844.wav	67145740.220520083844.wav	0.6407	59.1221	Y	1	1	X	BY		
2169	Spectrogram 1	1	224474.100567782	224475.275190898	102.902	1519.789	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520083844.wav	67145740.220520083844.wav	1.1746	57.7151	X	2	2	Y	BY		
2170	Spectrogram 1	1	225674.507797831	225674.809305369	459.103	1226.913	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520085844.wav	67145740.220520085844.wav	0.3015	57.9821	X	0	1	Y	Y		
2171	Spectrogram 1	1	225676.455034012	225676.693727479	815.303	1345.646	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520085844.wav	67145740.220520085844.wav	0.2387	59.9294	X	0	1	Y	Y		
2172	Spectrogram 1	1	225730.303665327	225731.917986935	1124.011	1939.314	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520085844.wav	67145740.220520085844.wav	1.6143	113.7780	X	0	1	X	Y		
2173	Spectrogram 1	1	225875.778527638	225876.130286432	767.810	1226.913	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520085844.wav	67145740.220520085844.wav	0.3518	259.2529	X	0	1	Y	Y		
2174	Spectrogram 1	1	225876.438075377	225876.909180905	31.662	546.174	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520085844.wav	67145740.220520085844.wav	0.4711	259.9124	X	1	0	X	G		
2175	Spectrogram 1	1	225930.278702010	225930.982219598	751.979	2113.456	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220520090344.wav	67145740.220520090344.wav	0.7035	13.7152	X	0	2	X	Y		
